Timestamp,Line_ID,Part_Produced,Batch_ID,Melting_KW,Melting_PF,Core_Making_KW,Core_Making_PF,Moulding_KW,Moulding_PF,Ladle_KW,Ladle_PF,Processing_KW,Processing_PF,Total_Line_KW,Energy_kWh,Meter_Reading_kWh,Melting_kWh,Core_Making_kWh,Moulding_kWh,Ladle_kWh,Processing_kWh,Total_Line_kWh
2024-01-01 02:45:00,Line_2,,,100.0,0.1,90.13,0.898,345.34,0.825,59.09,0.925,159.25,0.736,753.82,188.455,6327.199999999998,25.0,22.53,86.34,14.77,39.81,188.45
2024-01-01 03:00:00,Line_2,Cylinder Head,01_Line_2_B03,1925.51,0.965,99.29,0.893,303.59,0.834,0.0,0.1,150.66,0.712,2479.04,619.76,6946.959999999998,481.38,24.82,75.9,0.0,37.66,619.76
2024-01-01 03:15:00,Line_2,Cylinder Head,01_Line_2_B03,1941.35,0.959,82.08,0.861,341.35,0.843,0.0,0.1,0.0,0.1,2364.78,591.195,7538.159999999998,485.34,20.52,85.34,0.0,0.0,591.2
2024-01-01 03:30:00,Line_2,Cylinder Head,01_Line_2_B03,1940.74,0.951,93.79,0.855,306.02,0.822,0.0,0.1,0.0,0.1,2340.54,585.135,8123.289999999998,485.18,23.45,76.5,0.0,0.0,585.13
2024-01-01 03:45:00,Line_2,Cylinder Head,01_Line_2_B03,1859.26,0.954,93.58,0.887,315.46,0.801,0.0,0.1,0.0,0.1,2268.3,567.075,8690.369999999999,464.82,23.4,78.86,0.0,0.0,567.08
2024-01-01 04:00:00,Line_2,Cylinder Head,01_Line_2_B03,1974.4,0.966,88.2,0.9,308.96,0.82,0.0,0.1,179.21,0.733,2550.78,637.695,9328.06,493.6,22.05,77.24,0.0,44.8,637.69
2024-01-01 04:15:00,Line_2,,,100.0,0.1,81.71,0.868,348.51,0.806,73.21,0.906,163.74,0.73,767.17,191.7925,9519.859999999999,25.0,20.43,87.13,18.3,40.94,191.8
2024-01-01 04:30:00,Line_2,Cylinder Head,01_Line_2_B04,1959.51,0.974,85.66,0.884,331.56,0.846,0.0,0.1,176.11,0.722,2552.84,638.21,10158.079999999998,489.88,21.42,82.89,0.0,44.03,638.22
2024-01-01 04:45:00,Line_2,Cylinder Head,01_Line_2_B04,1889.05,0.968,90.02,0.884,303.11,0.845,0.0,0.1,0.0,0.1,2282.18,570.545,10728.619999999999,472.26,22.5,75.78,0.0,0.0,570.54
2024-01-01 05:00:00,Line_2,Cylinder Head,01_Line_2_B04,1805.91,0.962,85.81,0.861,325.1,0.824,0.0,0.1,0.0,0.1,2216.81,554.2025,11282.829999999998,451.48,21.45,81.28,0.0,0.0,554.21
2024-01-01 05:15:00,Line_2,Cylinder Head,01_Line_2_B04,1808.36,0.98,96.14,0.855,327.36,0.839,0.0,0.1,0.0,0.1,2231.86,557.965,11840.799999999997,452.09,24.04,81.84,0.0,0.0,557.97
2024-01-01 05:30:00,Line_2,Cylinder Head,01_Line_2_B04,1884.88,0.962,96.5,0.888,348.68,0.818,0.0,0.1,165.76,0.737,2495.82,623.955,12464.749999999998,471.22,24.12,87.17,0.0,41.44,623.95
2024-01-01 05:45:00,Line_2,,,100.0,0.1,94.32,0.885,339.16,0.834,52.22,0.903,163.73,0.74,749.42,187.355,12652.109999999999,25.0,23.58,84.79,13.06,40.93,187.36
2024-01-01 06:00:00,Line_2,Cylinder Head,01_Line_2_B05,1846.88,0.968,80.51,0.878,348.01,0.817,0.0,0.1,158.8,0.739,2434.21,608.5525,13260.659999999998,461.72,20.13,87.0,0.0,39.7,608.55
2024-01-01 06:15:00,Line_2,Cylinder Head,01_Line_2_B05,1981.44,0.951,91.02,0.856,319.07,0.833,0.0,0.1,0.0,0.1,2391.53,597.8825,13858.549999999997,495.36,22.76,79.77,0.0,0.0,597.89
2024-01-01 06:30:00,Line_2,Cylinder Head,01_Line_2_B05,1839.12,0.962,91.38,0.868,344.47,0.845,0.0,0.1,0.0,0.1,2274.97,568.7425,14427.289999999997,459.78,22.84,86.12,0.0,0.0,568.74
2024-01-01 06:45:00,Line_2,Cylinder Head,01_Line_2_B05,1964.48,0.974,92.05,0.877,326.78,0.84,0.0,0.1,0.0,0.1,2383.3,595.825,15023.109999999997,491.12,23.01,81.69,0.0,0.0,595.82
2024-01-01 07:00:00,Line_2,Cylinder Head,01_Line_2_B05,1943.19,0.953,91.86,0.886,328.95,0.838,0.0,0.1,167.11,0.736,2531.11,632.7775,15655.889999999998,485.8,22.96,82.24,0.0,41.78,632.78
2024-01-01 07:15:00,Line_2,,,100.0,0.1,85.85,0.896,334.89,0.833,70.85,0.916,151.47,0.733,743.06,185.765,15841.649999999998,25.0,21.46,83.72,17.71,37.87,185.76
2024-01-01 07:30:00,Line_2,Cylinder Head,01_Line_2_B06,1895.47,0.95,89.78,0.851,327.52,0.849,0.0,0.1,164.11,0.701,2476.88,619.22,16460.87,473.87,22.44,81.88,0.0,41.03,619.22
2024-01-01 07:45:00,Line_2,Cylinder Head,01_Line_2_B06,1879.68,0.965,82.32,0.886,300.23,0.814,0.0,0.1,0.0,0.1,2262.23,565.5575,17026.43,469.92,20.58,75.06,0.0,0.0,565.56
2024-01-01 08:00:00,Line_2,Cylinder Head,01_Line_2_B06,1832.96,0.963,85.1,0.892,338.46,0.824,0.0,0.1,0.0,0.1,2256.51,564.1275,17590.57,458.24,21.28,84.62,0.0,0.0,564.14
2024-01-01 08:15:00,Line_2,Cylinder Head,01_Line_2_B06,1933.91,0.961,95.11,0.872,305.49,0.832,0.0,0.1,0.0,0.1,2334.51,583.6275,18174.2,483.48,23.78,76.37,0.0,0.0,583.63
2024-01-01 08:30:00,Line_2,Cylinder Head,01_Line_2_B06,1971.06,0.955,93.26,0.881,325.99,0.844,0.0,0.1,170.61,0.746,2560.92,640.23,18814.43,492.76,23.32,81.5,0.0,42.65,640.23
2024-01-01 08:45:00,Line_2,,,100.0,0.1,94.81,0.859,342.08,0.838,50.56,0.932,162.95,0.736,750.39,187.5975,19002.03,25.0,23.7,85.52,12.64,40.74,187.6
2024-01-01 09:00:00,Line_2,Cylinder Head,01_Line_2_B07,1953.61,0.975,81.22,0.894,343.84,0.826,0.0,0.1,165.21,0.712,2543.88,635.97,19637.989999999998,488.4,20.3,85.96,0.0,41.3,635.96
2024-01-01 09:15:00,Line_2,Cylinder Head,01_Line_2_B07,1870.11,0.979,91.29,0.868,335.49,0.828,0.0,0.1,0.0,0.1,2296.89,574.2225,20212.21,467.53,22.82,83.87,0.0,0.0,574.22
2024-01-01 09:30:00,Line_2,Cylinder Head,01_Line_2_B07,1810.11,0.961,88.35,0.881,325.94,0.802,0.0,0.1,0.0,0.1,2224.4,556.1,20768.309999999998,452.53,22.09,81.48,0.0,0.0,556.1
2024-01-01 09:45:00,Line_2,Cylinder Head,01_Line_2_B07,1936.86,0.972,96.31,0.856,329.46,0.84,0.0,0.1,0.0,0.1,2362.63,590.6575,21358.969999999998,484.22,24.08,82.36,0.0,0.0,590.66
2024-01-01 10:00:00,Line_2,Cylinder Head,01_Line_2_B07,1948.49,0.974,88.55,0.896,310.74,0.802,0.0,0.1,171.07,0.7,2518.84,629.71,21988.679999999997,487.12,22.14,77.68,0.0,42.77,629.71
2024-01-01 10:15:00,Line_2,,,100.0,0.1,91.73,0.868,325.23,0.847,56.87,0.918,157.92,0.729,731.75,182.9375,22171.619999999995,25.0,22.93,81.31,14.22,39.48,182.94
2024-01-01 10:30:00,Line_2,Cylinder Head,01_Line_2_B08,1903.54,0.958,84.68,0.861,341.65,0.819,0.0,0.1,167.28,0.706,2497.15,624.2875,22795.899999999994,475.88,21.17,85.41,0.0,41.82,624.28
2024-01-01 10:45:00,Line_2,Cylinder Head,01_Line_2_B08,1845.59,0.973,90.46,0.884,338.86,0.844,0.0,0.1,0.0,0.1,2274.91,568.7275,23364.639999999996,461.4,22.62,84.72,0.0,0.0,568.74
2024-01-01 11:00:00,Line_2,Cylinder Head,01_Line_2_B08,1847.75,0.976,99.74,0.856,312.68,0.818,0.0,0.1,0.0,0.1,2260.17,565.0425,23929.689999999995,461.94,24.94,78.17,0.0,0.0,565.05
2024-01-01 11:15:00,Line_2,Cylinder Head,01_Line_2_B08,1935.75,0.969,94.82,0.893,342.25,0.842,0.0,0.1,0.0,0.1,2372.83,593.2075,24522.889999999996,483.94,23.7,85.56,0.0,0.0,593.2
2024-01-01 11:30:00,Line_2,Cylinder Head,01_Line_2_B08,1887.07,0.951,55.34,0.851,306.41,0.816,0.0,0.1,157.03,0.731,2405.85,601.4625,25124.359999999997,471.77,13.84,76.6,0.0,39.26,601.47
2024-01-01 11:45:00,Line_2,,,100.0,0.1,51.99,0.855,322.66,0.806,72.66,0.904,174.32,0.747,721.63,180.4075,25304.769999999997,25.0,13.0,80.67,18.16,43.58,180.41
2024-01-01 12:00:00,Line_2,Oil Pan,01_Line_2_B09,1580.1,0.973,40.22,0.864,259.65,0.825,0.0,0.1,150.41,0.715,2030.39,507.5975,25812.359999999997,395.02,10.06,64.91,0.0,37.6,507.59
2024-01-01 12:15:00,Line_2,Oil Pan,01_Line_2_B09,1665.04,0.958,52.94,0.878,252.36,0.815,0.0,0.1,0.0,0.1,1970.34,492.585,26304.949999999997,416.26,13.24,63.09,0.0,0.0,492.59
2024-01-01 12:30:00,Line_2,Oil Pan,01_Line_2_B09,1669.27,0.957,48.98,0.885,251.28,0.849,0.0,0.1,0.0,0.1,1969.53,492.3825,26797.329999999998,417.32,12.24,62.82,0.0,0.0,492.38
2024-01-01 12:45:00,Line_2,Oil Pan,01_Line_2_B09,1665.28,0.964,55.33,0.88,252.13,0.842,0.0,0.1,0.0,0.1,1972.74,493.185,27290.51,416.32,13.83,63.03,0.0,0.0,493.18
2024-01-01 13:00:00,Line_2,,,100.0,0.1,40.88,0.862,296.02,0.849,58.26,0.939,115.57,0.728,610.72,152.68,27443.179999999997,25.0,10.22,74.0,14.56,28.89,152.67
2024-01-01 13:15:00,Line_2,,,100.0,0.1,48.78,0.889,264.46,0.822,0.0,0.1,110.59,0.706,523.83,130.9575,27574.139999999996,25.0,12.2,66.11,0.0,27.65,130.96
2024-01-01 13:30:00,Line_2,Oil Pan,01_Line_2_B10,1586.71,0.958,43.57,0.862,293.65,0.822,0.0,0.1,0.0,0.1,1923.93,480.9825,28055.119999999995,396.68,10.89,73.41,0.0,0.0,480.98
2024-01-01 13:45:00,Line_2,Oil Pan,01_Line_2_B10,1574.56,0.958,54.35,0.854,273.72,0.811,0.0,0.1,0.0,0.1,1902.64,475.66,28530.779999999995,393.64,13.59,68.43,0.0,0.0,475.66
2024-01-01 14:00:00,Line_2,Oil Pan,01_Line_2_B10,1597.14,0.974,47.49,0.869,259.96,0.84,0.0,0.1,0.0,0.1,1904.59,476.1475,29006.919999999995,399.28,11.87,64.99,0.0,0.0,476.14
2024-01-01 14:15:00,Line_2,Oil Pan,01_Line_2_B10,1526.41,0.962,49.4,0.867,260.82,0.85,0.0,0.1,0.0,0.1,1836.62,459.155,29466.069999999996,381.6,12.35,65.2,0.0,0.0,459.15
2024-01-01 14:30:00,Line_2,,,100.0,0.1,59.1,0.881,265.16,0.83,58.29,0.906,100.9,0.75,583.45,145.8625,29611.929999999997,25.0,14.78,66.29,14.57,25.22,145.86
2024-01-01 14:45:00,Line_2,,,100.0,0.1,42.19,0.873,250.84,0.807,0.0,0.1,106.07,0.724,499.1,124.775,29736.709999999995,25.0,10.55,62.71,0.0,26.52,124.78
2024-01-01 15:00:00,Line_2,Oil Pan,01_Line_2_B11,1548.6,0.972,53.36,0.859,292.42,0.808,0.0,0.1,0.0,0.1,1894.38,473.595,30210.299999999996,387.15,13.34,73.1,0.0,0.0,473.59
2024-01-01 15:15:00,Line_2,Oil Pan,01_Line_2_B11,1504.72,0.964,55.93,0.859,263.93,0.847,0.0,0.1,0.0,0.1,1824.59,456.1475,30666.439999999995,376.18,13.98,65.98,0.0,0.0,456.14
2024-01-01 15:30:00,Line_2,Oil Pan,01_Line_2_B11,1629.99,0.979,46.36,0.89,254.99,0.821,0.0,0.1,0.0,0.1,1931.33,482.8325,31149.279999999995,407.5,11.59,63.75,0.0,0.0,482.84
2024-01-01 15:45:00,Line_2,Oil Pan,01_Line_2_B11,1672.45,0.956,43.96,0.876,290.05,0.814,0.0,0.1,0.0,0.1,2006.46,501.615,31650.889999999996,418.11,10.99,72.51,0.0,0.0,501.61
2024-01-01 16:00:00,Line_2,,,100.0,0.1,40.29,0.899,277.38,0.804,58.96,0.909,113.58,0.701,590.2,147.55,31798.439999999995,25.0,10.07,69.34,14.74,28.4,147.55
2024-01-01 16:15:00,Line_2,,,100.0,0.1,44.23,0.897,289.21,0.818,0.0,0.1,118.64,0.73,552.08,138.02,31936.459999999995,25.0,11.06,72.3,0.0,29.66,138.02
2024-01-01 16:30:00,Line_2,Oil Pan,01_Line_2_B12,1572.14,0.958,40.83,0.881,288.44,0.809,0.0,0.1,0.0,0.1,1901.42,475.355,32411.819999999996,393.04,10.21,72.11,0.0,0.0,475.36
2024-01-01 16:45:00,Line_2,Oil Pan,01_Line_2_B12,1559.62,0.975,54.93,0.884,273.71,0.847,0.0,0.1,0.0,0.1,1888.25,472.0625,32883.88,389.9,13.73,68.43,0.0,0.0,472.06
2024-01-01 17:00:00,Line_2,Oil Pan,01_Line_2_B12,1611.01,0.959,49.39,0.871,292.62,0.829,0.0,0.1,0.0,0.1,1953.02,488.255,33372.14,402.75,12.35,73.16,0.0,0.0,488.26
2024-01-01 17:15:00,Line_2,Oil Pan,01_Line_2_B12,1661.06,0.971,44.59,0.857,292.86,0.843,0.0,0.1,0.0,0.1,1998.51,499.6275,33871.77,415.26,11.15,73.22,0.0,0.0,499.63
2024-01-01 17:30:00,Line_2,,,100.0,0.1,56.93,0.867,259.21,0.801,46.89,0.927,105.83,0.738,568.86,142.215,34013.979999999996,25.0,14.23,64.8,11.72,26.46,142.21
2024-01-01 17:45:00,Line_2,,,100.0,0.1,40.26,0.86,296.47,0.806,0.0,0.1,112.59,0.716,549.32,137.33,34151.31,25.0,10.06,74.12,0.0,28.15,137.33
2024-01-01 18:00:00,Line_2,Oil Pan,01_Line_2_B13,1502.76,0.977,42.55,0.894,279.35,0.838,0.0,0.1,0.0,0.1,1824.66,456.165,34607.479999999996,375.69,10.64,69.84,0.0,0.0,456.17
2024-01-01 18:15:00,Line_2,Oil Pan,01_Line_2_B13,1648.87,0.979,50.45,0.877,287.85,0.836,0.0,0.1,0.0,0.1,1987.16,496.79,35104.27,412.22,12.61,71.96,0.0,0.0,496.79
2024-01-01 18:30:00,Line_2,Oil Pan,01_Line_2_B13,1551.11,0.967,54.7,0.879,290.04,0.817,0.0,0.1,0.0,0.1,1895.84,473.96,35578.24,387.78,13.68,72.51,0.0,0.0,473.97
2024-01-01 18:45:00,Line_2,Oil Pan,01_Line_2_B13,1515.11,0.978,55.64,0.881,261.78,0.813,0.0,0.1,0.0,0.1,1832.53,458.1325,36036.369999999995,378.78,13.91,65.44,0.0,0.0,458.13
2024-01-01 19:00:00,Line_2,,,100.0,0.1,48.72,0.888,285.92,0.814,48.11,0.937,102.7,0.727,585.46,146.365,36182.74,25.0,12.18,71.48,12.03,25.68,146.37
2024-01-01 19:15:00,Line_2,,,100.0,0.1,43.94,0.895,276.6,0.812,0.0,0.1,124.92,0.712,545.47,136.3675,36319.1,25.0,10.98,69.15,0.0,31.23,136.36
2024-01-01 19:30:00,Line_2,Oil Pan,01_Line_2_B14,1664.59,0.958,44.34,0.877,294.8,0.834,0.0,0.1,0.0,0.1,2003.73,500.9325,36820.03,416.15,11.08,73.7,0.0,0.0,500.93
2024-01-01 19:45:00,Line_2,Oil Pan,01_Line_2_B14,1660.46,0.972,49.68,0.9,279.53,0.806,0.0,0.1,0.0,0.1,1989.67,497.4175,37317.45,415.12,12.42,69.88,0.0,0.0,497.42
2024-01-01 20:00:00,Line_2,Oil Pan,01_Line_2_B14,1585.54,0.974,44.0,0.859,296.61,0.811,0.0,0.1,0.0,0.1,1926.16,481.54,37798.979999999996,396.38,11.0,74.15,0.0,0.0,481.53
2024-01-01 20:15:00,Line_2,Oil Pan,01_Line_2_B14,1618.68,0.978,53.06,0.85,280.44,0.813,0.0,0.1,0.0,0.1,1952.17,488.0425,38287.02,404.67,13.26,70.11,0.0,0.0,488.04
2024-01-01 20:30:00,Line_2,,,100.0,0.1,45.82,0.853,289.02,0.819,55.79,0.928,117.45,0.727,608.07,152.0175,38439.049999999996,25.0,11.46,72.26,13.95,29.36,152.03
2024-01-01 20:45:00,Line_2,,,100.0,0.1,44.87,0.886,297.87,0.825,0.0,0.1,111.75,0.736,554.49,138.6225,38577.67999999999,25.0,11.22,74.47,0.0,27.94,138.63
2024-01-01 21:00:00,Line_2,Oil Pan,01_Line_2_B15,1594.54,0.955,53.19,0.856,270.06,0.809,0.0,0.1,0.0,0.1,1917.79,479.4475,39057.13999999999,398.64,13.3,67.52,0.0,0.0,479.46
2024-01-01 21:15:00,Line_2,Oil Pan,01_Line_2_B15,1510.54,0.977,49.25,0.883,296.98,0.825,0.0,0.1,0.0,0.1,1856.77,464.1925,39521.329999999994,377.64,12.31,74.24,0.0,0.0,464.19
2024-01-01 21:30:00,Line_2,Oil Pan,01_Line_2_B15,1513.98,0.953,51.38,0.89,293.58,0.825,0.0,0.1,0.0,0.1,1858.94,464.735,39986.06999999999,378.5,12.84,73.4,0.0,0.0,464.74
2024-01-01 21:45:00,Line_2,Oil Pan,01_Line_2_B15,1617.3,0.975,51.71,0.884,257.65,0.811,0.0,0.1,0.0,0.1,1926.66,481.665,40467.729999999996,404.32,12.93,64.41,0.0,0.0,481.66
2024-01-01 22:00:00,Line_2,,,100.0,0.1,0.0,0.1,271.76,0.821,55.78,0.901,123.61,0.715,551.15,137.7875,40605.509999999995,25.0,0.0,67.94,13.94,30.9,137.78
2024-01-01 22:15:00,Line_2,,,100.0,0.1,0.0,0.1,262.64,0.825,0.0,0.1,112.23,0.712,474.87,118.7175,40724.229999999996,25.0,0.0,65.66,0.0,28.06,118.72
2024-01-01 22:30:00,Line_2,,,100.0,0.1,0.0,0.1,296.26,0.827,0.0,0.1,0.0,0.1,396.26,99.065,40823.28999999999,25.0,0.0,74.06,0.0,0.0,99.06
2024-01-01 22:45:00,Line_2,,,100.0,0.1,0.0,0.1,289.29,0.834,0.0,0.1,0.0,0.1,389.29,97.3225,40920.60999999999,25.0,0.0,72.32,0.0,0.0,97.32
2024-01-01 23:00:00,Line_2,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,40945.60999999999,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:15:00,Line_2,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,40970.60999999999,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:30:00,Line_2,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,40995.60999999999,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:45:00,Line_2,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,41020.60999999999,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-02 00:00:00,Line_2,Cylinder Head,02_Line_2_B01,1852.35,0.953,85.6,0.856,310.51,0.809,0.0,0.1,0.0,0.1,2248.47,562.1175,41582.729999999996,463.09,21.4,77.63,0.0,0.0,562.12
2024-01-02 00:15:00,Line_2,Cylinder Head,02_Line_2_B01,1824.47,0.959,92.35,0.865,301.83,0.809,0.0,0.1,0.0,0.1,2218.64,554.66,42137.399999999994,456.12,23.09,75.46,0.0,0.0,554.67
2024-01-02 00:30:00,Line_2,Cylinder Head,02_Line_2_B01,1998.3,0.97,85.84,0.891,343.49,0.845,0.0,0.1,0.0,0.1,2427.63,606.9075,42744.31,499.58,21.46,85.87,0.0,0.0,606.91
2024-01-02 00:45:00,Line_2,Cylinder Head,02_Line_2_B01,1819.15,0.953,93.59,0.888,321.15,0.82,0.0,0.1,0.0,0.1,2233.89,558.4725,43302.79,454.79,23.4,80.29,0.0,0.0,558.48
2024-01-02 01:00:00,Line_2,Cylinder Head,02_Line_2_B01,1916.66,0.97,82.87,0.887,300.64,0.805,0.0,0.1,168.08,0.722,2468.25,617.0625,43919.85,479.16,20.72,75.16,0.0,42.02,617.06
2024-01-02 01:15:00,Line_2,,,100.0,0.1,87.29,0.852,323.89,0.834,77.6,0.944,179.12,0.711,767.91,191.9775,44111.82,25.0,21.82,80.97,19.4,44.78,191.97
2024-01-02 01:30:00,Line_2,Cylinder Head,02_Line_2_B02,1816.12,0.955,85.14,0.868,323.76,0.819,0.0,0.1,168.83,0.721,2393.85,598.4625,44710.28,454.03,21.28,80.94,0.0,42.21,598.46
2024-01-02 01:45:00,Line_2,Cylinder Head,02_Line_2_B02,1868.01,0.98,92.46,0.869,343.31,0.842,0.0,0.1,0.0,0.1,2303.78,575.945,45286.229999999996,467.0,23.12,85.83,0.0,0.0,575.95
2024-01-02 02:00:00,Line_2,Cylinder Head,02_Line_2_B02,1996.6,0.972,97.81,0.88,341.99,0.828,0.0,0.1,0.0,0.1,2436.4,609.1,45895.329999999994,499.15,24.45,85.5,0.0,0.0,609.1
2024-01-02 02:15:00,Line_2,Cylinder Head,02_Line_2_B02,1839.46,0.955,96.9,0.89,308.63,0.837,0.0,0.1,0.0,0.1,2244.99,561.2475,46456.56999999999,459.86,24.22,77.16,0.0,0.0,561.24
2024-01-02 02:30:00,Line_2,Cylinder Head,02_Line_2_B02,1853.79,0.953,93.94,0.887,318.73,0.809,0.0,0.1,151.81,0.747,2418.26,604.565,47061.12999999999,463.45,23.48,79.68,0.0,37.95,604.56
2024-01-02 02:45:00,Line_2,,,100.0,0.1,96.57,0.891,333.57,0.807,60.55,0.919,161.65,0.725,752.34,188.085,47249.20999999999,25.0,24.14,83.39,15.14,40.41,188.08
2024-01-02 03:00:00,Line_2,Cylinder Head,02_Line_2_B03,1978.19,0.952,82.06,0.886,309.69,0.836,0.0,0.1,167.88,0.709,2537.82,634.455,47883.66999999999,494.55,20.52,77.42,0.0,41.97,634.46
2024-01-02 03:15:00,Line_2,Cylinder Head,02_Line_2_B03,1854.98,0.973,94.04,0.89,348.2,0.831,0.0,0.1,0.0,0.1,2297.22,574.305,48457.969999999994,463.74,23.51,87.05,0.0,0.0,574.3
2024-01-02 03:30:00,Line_2,Cylinder Head,02_Line_2_B03,1848.83,0.95,95.79,0.874,349.41,0.812,0.0,0.1,0.0,0.1,2294.03,573.5075,49031.479999999996,462.21,23.95,87.35,0.0,0.0,573.51
2024-01-02 03:45:00,Line_2,Cylinder Head,02_Line_2_B03,1823.32,0.973,97.6,0.899,337.05,0.82,0.0,0.1,0.0,0.1,2257.97,564.4925,49595.969999999994,455.83,24.4,84.26,0.0,0.0,564.49
2024-01-02 04:00:00,Line_2,Cylinder Head,02_Line_2_B03,1904.49,0.967,98.56,0.887,327.55,0.846,0.0,0.1,166.73,0.703,2497.33,624.3325,50220.299999999996,476.12,24.64,81.89,0.0,41.68,624.33
2024-01-02 04:15:00,Line_2,,,100.0,0.1,92.4,0.881,302.98,0.84,72.7,0.918,166.29,0.718,734.37,183.5925,50403.88999999999,25.0,23.1,75.74,18.18,41.57,183.59
2024-01-02 04:30:00,Line_2,Cylinder Head,02_Line_2_B04,1944.72,0.965,84.93,0.863,301.42,0.834,0.0,0.1,163.77,0.744,2494.84,623.71,51027.59999999999,486.18,21.23,75.36,0.0,40.94,623.71
2024-01-02 04:45:00,Line_2,Cylinder Head,02_Line_2_B04,1912.59,0.958,98.58,0.851,315.8,0.844,0.0,0.1,0.0,0.1,2326.97,581.7425,51609.33999999999,478.15,24.64,78.95,0.0,0.0,581.74
2024-01-02 05:00:00,Line_2,Cylinder Head,02_Line_2_B04,1803.91,0.974,90.57,0.898,338.41,0.824,0.0,0.1,0.0,0.1,2232.89,558.2225,52167.55999999999,450.98,22.64,84.6,0.0,0.0,558.22
2024-01-02 05:15:00,Line_2,Cylinder Head,02_Line_2_B04,1980.05,0.952,87.63,0.884,332.15,0.834,0.0,0.1,0.0,0.1,2399.84,599.96,52767.51999999999,495.01,21.91,83.04,0.0,0.0,599.96
2024-01-02 05:30:00,Line_2,Cylinder Head,02_Line_2_B04,1804.47,0.98,82.93,0.888,315.1,0.804,0.0,0.1,177.89,0.723,2380.39,595.0975,53362.61999999999,451.12,20.73,78.78,0.0,44.47,595.1
2024-01-02 05:45:00,Line_2,,,100.0,0.1,94.8,0.879,320.17,0.825,59.33,0.928,154.14,0.746,728.45,182.1125,53544.71999999999,25.0,23.7,80.04,14.83,38.53,182.1
