Line_ID,Date,Melting_kWh,Core_Making_kWh,Moulding_kWh,Ladle_kWh,Processing_kWh,Total_Line_kWh,Solar_Used_kWh,Grid_Used_kWh
Line_1,2024-02-29,23223.5,1832.6,6562.98,112.43,1405.35,33136.86,15676.94,17459.89
Line_1,2024-03-01,26413.88,2115.98,7491.44,120.55,1612.3,37754.15,15705.46,22048.62
Line_1,2024-03-02,26367.0,2126.34,7510.47,125.89,1597.28,37726.98,15809.76,21917.19
Line_1,2024-03-03,2400.0,0.0,0.0,0.0,0.0,2400.0,1263.28,1136.72
Line_1,2024-03-04,26348.48,2115.42,7471.39,128.23,1592.45,37655.97,15713.24,21942.71
Line_1,2024-03-05,26325.71,2068.97,7467.45,133.71,1605.22,37601.06,15640.26,21960.8
Line_1,2024-03-06,26529.8,2087.81,7508.19,123.64,1594.71,37844.15,15751.14,22093.0
Line_1,2024-03-07,26466.64,2093.99,7504.66,130.92,1594.93,37791.14,15764.23,22026.92
Line_1,2024-03-08,26308.87,2088.68,7536.72,128.23,1582.36,37644.86,15837.02,21807.93
Line_1,2024-03-09,26512.12,2096.39,7531.18,117.18,1561.69,37818.56,15774.82,22043.77
Line_1,2024-03-10,2400.0,0.0,0.0,0.0,0.0,2400.0,1266.17,1133.83
Line_1,2024-03-11,26389.08,2072.65,7501.4,127.42,1603.84,37694.39,15698.31,21996.02
Line_1,2024-03-12,26366.74,2076.71,7495.5,123.67,1611.06,37673.68,15832.76,21840.94
Line_1,2024-03-13,26385.52,2120.33,7496.45,131.61,1619.59,37753.5,15387.97,22365.54
Line_1,2024-03-14,26471.05,2089.78,7521.78,122.63,1595.74,37800.98,15932.4,21868.62
Line_1,2024-03-15,26315.49,2103.01,7504.65,135.31,1607.01,37665.47,15885.9,21779.54
Line_1,2024-03-16,26432.1,2085.39,7502.42,130.54,1618.44,37768.89,15798.91,21970.02
Line_1,2024-03-17,2400.0,0.0,0.0,0.0,0.0,2400.0,1275.68,1124.32
Line_1,2024-03-18,26307.51,2070.96,7508.51,126.98,1603.24,37617.2,15797.42,21819.78
Line_1,2024-03-19,26407.83,2125.42,7462.11,136.85,1603.44,37735.65,16047.29,21688.35
Line_1,2024-03-20,26350.53,2074.0,7519.48,141.13,1586.69,37671.83,16092.07,21579.69
Line_1,2024-03-21,26417.49,2089.43,7508.9,129.91,1606.39,37752.12,15784.27,21967.85
Line_1,2024-03-22,26385.57,2080.56,7518.41,132.39,1560.99,37677.92,15794.85,21883.08
Line_1,2024-03-23,26465.35,2088.43,7501.47,132.02,1634.17,37821.44,15837.82,21983.54
Line_1,2024-03-24,2400.0,0.0,0.0,0.0,0.0,2400.0,1277.01,1122.99
Line_1,2024-03-25,26251.9,2103.18,7507.76,123.04,1619.23,37605.11,15870.95,21734.18
Line_1,2024-03-26,26471.16,2104.37,7491.07,137.14,1618.68,37822.42,15976.65,21845.74
Line_1,2024-03-27,26337.58,2092.79,7437.16,127.53,1607.03,37602.09,16058.38,21543.66
Line_1,2024-03-28,26486.33,2089.81,7470.84,129.7,1595.7,37772.38,16013.95,21758.43
Line_1,2024-03-29,26372.68,2099.26,7509.23,133.8,1628.35,37743.32,15959.94,21783.4
Line_1,2024-03-30,26417.82,2117.04,7540.38,131.45,1621.49,37828.18,16152.8,21675.42
Line_1,2024-03-31,2400.0,0.0,0.0,0.0,0.0,2400.0,1279.43,1120.57
Line_1,2024-04-01,20393.59,1548.15,5644.79,97.02,1217.56,28901.11,14339.82,14561.31
Line_1,2024-04-02,20474.94,1547.61,5645.23,96.11,1181.21,28945.1,14297.11,14647.99
Line_1,2024-04-03,20301.09,1564.2,5600.69,98.92,1203.39,28768.29,14170.4,14597.95
Line_1,2024-04-04,20359.81,1550.66,5619.77,97.12,1189.66,28817.02,14224.7,14592.28
Line_1,2024-04-05,20311.2,1560.31,5627.96,98.94,1226.27,28824.68,14342.47,14482.22
Line_1,2024-04-06,20390.28,1581.02,5679.66,103.26,1201.1,28955.32,14416.98,14538.32
Line_1,2024-04-07,2400.0,0.0,0.0,0.0,0.0,2400.0,1279.43,1120.57
Line_1,2024-04-08,20324.57,1543.33,5614.28,101.88,1203.4,28787.46,14199.57,14587.92
Line_1,2024-04-09,20364.92,1571.41,5595.07,88.42,1193.34,28813.16,14289.99,14523.18
Line_1,2024-04-10,20355.62,1553.62,5651.86,88.44,1207.89,28857.43,14308.18,14549.33
Line_1,2024-04-11,20384.02,1574.94,5566.66,97.94,1211.38,28834.94,14142.94,14692.03
Line_1,2024-04-12,20526.53,1535.15,5649.17,101.43,1184.27,28996.55,14421.98,14574.58
Line_1,2024-04-13,20330.89,1534.81,5601.19,102.38,1225.57,28794.84,13823.37,14971.41
Line_1,2024-04-14,2400.0,0.0,0.0,0.0,0.0,2400.0,1283.85,1116.15
Line_1,2024-04-15,20359.12,1538.12,5638.96,88.39,1207.47,28832.06,14322.93,14509.06
Line_1,2024-04-16,20329.68,1557.14,5638.12,99.31,1229.94,28854.19,14304.79,14549.38
Line_1,2024-04-17,20348.26,1537.45,5654.21,89.6,1235.73,28865.25,14293.29,14571.95
Line_1,2024-04-18,20411.54,1542.22,5631.2,98.51,1217.92,28901.39,13575.33,15326.03
Line_1,2024-04-19,20367.99,1575.02,5571.6,93.43,1219.58,28827.62,14188.76,14638.83
Line_1,2024-04-20,20467.59,1554.49,5626.98,101.98,1203.43,28954.47,13586.1,15368.36
Line_1,2024-04-21,2400.0,0.0,0.0,0.0,0.0,2400.0,1297.14,1102.86
Line_1,2024-04-22,20552.24,1544.61,5606.02,108.52,1213.25,29024.64,14221.7,14802.92
Line_1,2024-04-23,20319.33,1546.48,5616.18,95.79,1181.12,28758.9,14262.08,14496.81
Line_1,2024-04-24,20291.32,1561.94,5595.79,102.43,1180.72,28732.2,13718.08,15014.11
Line_1,2024-04-25,20439.29,1561.78,5585.02,111.18,1201.76,28899.03,14380.43,14518.64
Line_1,2024-04-26,20413.58,1550.19,5623.32,96.67,1193.1,28876.86,14332.34,14544.57
Line_1,2024-04-27,20280.48,1576.75,5602.81,97.46,1202.59,28760.09,14332.25,14427.88
Line_1,2024-04-28,2400.0,0.0,0.0,0.0,0.0,2400.0,1301.56,1098.44
Line_1,2024-04-29,20237.1,1567.94,5701.53,96.86,1212.46,28815.89,14347.66,14468.25
Line_1,2024-04-30,20301.62,1567.71,5620.94,102.75,1189.11,28782.13,14436.31,14345.77
Line_1,2024-05-01,20431.7,1559.85,5602.46,99.04,1222.69,28915.74,14354.09,14561.59
Line_1,2024-05-02,20361.11,1585.62,5632.13,97.96,1198.42,28875.24,14454.46,14420.66
Line_1,2024-05-03,20347.5,1553.02,5619.71,100.17,1198.21,28818.61,14392.63,14426.07
Line_1,2024-05-04,20486.01,1560.4,5573.87,100.54,1201.48,28922.3,14473.74,14448.56
Line_1,2024-05-05,2400.0,0.0,0.0,0.0,0.0,2400.0,1314.84,1085.16
Line_1,2024-05-06,20490.24,1548.47,5618.7,110.42,1197.03,28964.86,14405.52,14559.34
Line_1,2024-05-07,20205.75,1556.22,5642.54,106.14,1191.72,28702.37,14272.11,14430.26
Line_1,2024-05-08,20325.97,1546.07,5595.14,95.15,1193.73,28756.06,14330.35,14425.62
Line_1,2024-05-09,20399.8,1554.99,5611.19,103.48,1196.18,28865.64,14367.57,14498.15
Line_1,2024-05-10,20365.54,1548.01,5606.38,92.38,1201.27,28813.58,14293.85,14519.73
Line_1,2024-05-11,20339.18,1564.27,5651.9,105.09,1178.7,28839.14,13772.31,15066.86
Line_1,2024-05-12,2400.0,0.0,0.0,0.0,0.0,2400.0,1314.84,1085.16
Line_1,2024-05-13,20369.33,1540.79,5621.93,99.13,1227.38,28858.56,13508.18,15350.29
Line_1,2024-05-14,20458.9,1561.45,5637.55,91.34,1212.26,28961.5,14492.36,14469.2
Line_1,2024-05-15,20351.85,1513.51,5599.55,92.51,1193.2,28750.62,14183.15,14567.46
Line_1,2024-05-16,20294.49,1553.16,5625.2,96.17,1202.91,28771.93,14203.13,14568.77
Line_1,2024-05-17,20252.16,1527.64,5601.51,93.49,1201.17,28675.97,14274.22,14401.76
Line_1,2024-05-18,20398.49,1577.25,5621.97,110.74,1189.01,28897.46,14532.18,14365.32
Line_1,2024-05-19,2400.0,0.0,0.0,0.0,0.0,2400.0,1297.14,1102.86
Line_1,2024-05-20,20526.73,1552.32,5645.72,99.47,1198.96,29023.2,14209.19,14814.0
Line_1,2024-05-21,20311.18,1541.2,5601.48,96.81,1197.21,28747.88,14126.46,14621.41
Line_1,2024-05-22,20339.59,1532.11,5630.33,112.04,1203.28,28817.35,14353.9,14463.4
Line_1,2024-05-23,20512.54,1538.81,5592.13,95.2,1209.24,28947.92,14433.43,14514.53
Line_1,2024-05-24,20228.17,1554.92,5613.63,99.5,1213.19,28709.41,14278.44,14431.0
Line_1,2024-05-25,20484.31,1548.32,5619.9,101.64,1200.0,28954.17,13630.36,15323.77
Line_1,2024-05-26,2400.0,0.0,0.0,0.0,0.0,2400.0,1328.12,1071.88
Line_1,2024-05-27,20335.23,1557.52,5682.08,95.37,1188.37,28858.57,14396.8,14461.76
Line_1,2024-05-28,20366.1,1576.15,5643.53,93.03,1193.7,28872.51,14312.98,14559.55
Line_1,2024-05-29,20554.55,1540.71,5606.38,89.3,1200.72,28991.66,14512.78,14478.94
Line_1,2024-05-30,20427.77,1575.44,5669.17,105.34,1217.08,28994.8,14516.48,14478.36
Line_1,2024-05-31,20442.68,1537.6,5635.51,86.62,1219.26,28921.67,14421.35,14500.26
Line_1,2024-06-01,20098.79,1556.95,5615.36,101.75,1210.6,28583.45,14257.27,14326.1
Line_1,2024-06-02,2400.0,0.0,0.0,0.0,0.0,2400.0,1345.83,1054.17
Line_1,2024-06-03,20450.56,1571.72,5614.03,94.56,1185.12,28915.99,13338.66,15577.32
Line_1,2024-06-04,20330.63,1535.25,5631.13,93.65,1169.74,28760.4,13088.65,15671.73
Line_1,2024-06-05,20495.16,1556.62,5659.45,88.74,1216.52,29016.49,12827.39,16189.12
Line_1,2024-06-06,20349.99,1535.44,5585.67,93.91,1188.86,28753.87,14180.96,14572.94
Line_1,2024-06-07,20443.63,1535.09,5585.15,103.33,1185.15,28852.35,11037.2,17815.15
Line_1,2024-06-08,20462.14,1563.99,5641.7,100.27,1167.91,28936.01,9225.74,19710.34
Line_1,2024-06-09,2400.0,0.0,0.0,0.0,0.0,2400.0,1289.64,1110.36
Line_1,2024-06-10,20373.55,1545.72,5643.1,101.14,1186.61,28850.12,11654.01,17196.14
Line_1,2024-06-11,20426.41,1541.48,5664.12,101.24,1198.38,28931.63,11513.89,17417.66
Line_1,2024-06-12,20301.4,1560.63,5585.21,101.42,1214.58,28763.24,11560.09,17203.13
Line_1,2024-06-13,20490.42,1553.79,5600.61,100.23,1217.05,28962.1,13537.13,15424.94
Line_1,2024-06-14,20435.43,1540.98,5625.59,92.77,1180.05,28874.82,13641.1,15233.7
Line_1,2024-06-15,20557.99,1525.69,5636.03,97.15,1224.56,29041.42,14431.18,14610.26
Line_1,2024-06-16,2400.0,0.0,0.0,0.0,0.0,2400.0,1331.46,1068.54
Line_1,2024-06-17,20373.28,1542.65,5647.62,102.41,1219.42,28885.38,14178.12,14707.22
Line_1,2024-06-18,20419.16,1545.51,5579.08,107.12,1196.67,28847.54,14220.0,14627.57
Line_1,2024-06-19,20425.62,1545.72,5623.2,98.87,1199.75,28893.16,14033.8,14859.38
Line_1,2024-06-20,20454.23,1547.02,5625.59,105.69,1204.68,28937.21,13302.42,15634.81
Line_1,2024-06-21,20329.06,1550.08,5617.36,93.63,1215.72,28805.85,12391.42,16414.38
Line_1,2024-06-22,20510.28,1554.54,5641.93,96.71,1218.84,29022.3,12453.88,16568.4
Line_1,2024-06-23,2400.0,0.0,0.0,0.0,0.0,2400.0,1336.98,1063.02
Line_1,2024-06-24,20470.76,1527.59,5626.37,90.93,1194.36,28910.01,13630.52,15279.48
Line_1,2024-06-25,20526.66,1548.55,5615.67,99.84,1203.94,28994.66,13449.32,15545.35
Line_1,2024-06-26,20224.41,1555.5,5646.28,104.02,1202.11,28732.32,12052.42,16679.81
Line_1,2024-06-27,20362.34,1554.04,5639.15,92.7,1201.58,28849.81,12084.46,16765.38
Line_1,2024-06-28,20385.15,1551.44,5630.05,92.56,1208.53,28867.73,13259.37,15608.37
Line_1,2024-06-29,20509.23,1583.74,5631.57,95.54,1181.41,29001.49,12933.76,16067.67
Line_1,2024-06-30,2400.0,0.0,0.0,0.0,0.0,2400.0,1303.36,1096.64
Line_1,2024-07-01,20317.79,1552.28,5585.58,91.48,1180.46,28727.59,12793.63,15933.91
Line_1,2024-07-02,20327.23,1529.79,5580.54,104.98,1206.51,28749.05,12222.81,16526.28
Line_1,2024-07-03,20352.6,1565.79,5612.83,97.51,1216.38,28845.11,13079.12,15765.98
Line_1,2024-07-04,20450.76,1536.16,5634.86,99.1,1199.97,28920.85,11092.11,17828.74
Line_1,2024-07-05,20443.08,1557.49,5644.59,98.8,1173.93,28917.89,12858.12,16059.73
Line_1,2024-07-06,20459.04,1582.04,5603.98,87.95,1180.82,28913.83,12067.15,16846.72
Line_1,2024-07-07,2400.0,0.0,0.0,0.0,0.0,2400.0,1277.24,1122.76
Line_1,2024-07-08,20536.12,1547.3,5683.88,88.29,1214.98,29070.57,12617.09,16453.45
Line_1,2024-07-09,20578.66,1550.29,5574.24,98.5,1200.48,29002.17,12370.53,16631.66
Line_1,2024-07-10,20293.32,1531.66,5693.09,105.57,1218.89,28842.53,13016.81,15825.7
Line_1,2024-07-11,20379.17,1541.79,5601.24,102.37,1177.6,28802.17,13027.08,15775.06
Line_1,2024-07-12,20349.37,1550.29,5600.49,95.83,1225.25,28821.23,12322.03,16499.19
Line_1,2024-07-13,20489.98,1541.43,5566.22,98.86,1173.97,28870.46,12109.93,16760.52
Line_1,2024-07-14,2400.0,0.0,0.0,0.0,0.0,2400.0,1250.49,1149.51
Line_1,2024-07-15,20241.94,1545.05,5609.24,98.61,1178.35,28673.19,9486.39,19186.77
Line_1,2024-07-16,20404.77,1554.68,5651.92,95.27,1207.02,28913.66,8923.39,19990.29
Line_1,2024-07-17,20472.13,1509.5,5629.34,95.32,1208.67,28914.96,9371.93,19543.07
Line_1,2024-07-18,20477.51,1551.03,5591.95,96.86,1200.23,28917.58,10883.08,18034.6
Line_1,2024-07-19,20419.6,1584.49,5597.45,97.06,1192.25,28890.85,6677.75,22213.12
Line_1,2024-07-20,20467.77,1551.16,5668.92,96.91,1205.83,28990.59,9817.79,19172.86
Line_1,2024-07-21,2400.0,0.0,0.0,0.0,0.0,2400.0,1261.09,1138.91
Line_1,2024-07-22,20604.75,1538.88,5655.02,103.29,1203.28,29105.22,12248.08,16857.07
Line_1,2024-07-23,20320.32,1559.37,5588.87,98.37,1185.73,28752.66,9528.56,19224.12
Line_1,2024-07-24,20410.01,1571.96,5625.98,99.38,1213.33,28920.66,11947.17,16973.49
Line_1,2024-07-25,20427.18,1543.25,5641.64,97.65,1216.95,28926.67,12747.28,16179.39
Line_1,2024-07-26,20551.16,1546.67,5589.66,101.93,1206.43,28995.85,12827.16,16168.66
Line_1,2024-07-27,20661.57,1572.01,5577.77,99.95,1178.7,29090.0,10095.96,18994.07
Line_1,2024-07-28,2400.0,0.0,0.0,0.0,0.0,2400.0,1308.44,1091.56
Line_1,2024-07-29,20302.58,1562.06,5638.75,96.32,1191.5,28791.21,13031.23,15759.92
Line_1,2024-07-30,20386.34,1580.08,5617.16,92.29,1190.89,28866.76,12724.22,16142.58
Line_1,2024-07-31,20530.28,1552.02,5623.81,91.34,1198.97,28996.42,12388.65,16607.82
Line_1,2024-08-01,17213.98,1303.18,4680.46,78.52,1009.55,24285.69,10000.12,14285.54
Line_1,2024-08-02,17322.44,1260.58,4653.54,84.02,1021.69,24342.27,9484.11,14858.12
Line_1,2024-08-03,17430.32,1301.14,4677.98,85.21,1014.68,24509.33,9553.65,14955.73
Line_1,2024-08-04,2400.0,0.0,0.0,0.0,0.0,2400.0,1304.9,1095.1
Line_1,2024-08-05,17432.65,1285.27,4676.1,78.99,986.99,24460.0,10114.82,14345.22
Line_1,2024-08-06,17490.07,1264.56,4684.71,77.11,1019.12,24535.57,10195.0,14340.53
Line_1,2024-08-07,17308.69,1280.17,4665.99,81.78,999.45,24336.08,9865.57,14470.45
Line_1,2024-08-08,17388.81,1289.45,4655.3,74.65,1011.52,24419.73,10040.02,14379.71
Line_1,2024-08-09,17498.25,1295.6,4663.74,80.27,981.93,24519.79,10140.81,14378.97
Line_1,2024-08-10,17572.98,1280.59,4692.75,80.99,1008.69,24636.0,10177.46,14458.55
Line_1,2024-08-11,2400.0,0.0,0.0,0.0,0.0,2400.0,1310.42,1089.58
Line_1,2024-08-12,17471.14,1291.48,4694.45,86.55,983.7,24527.32,10271.64,14255.68
Line_1,2024-08-13,17449.81,1270.54,4749.34,84.79,979.37,24533.85,10253.14,14280.72
Line_1,2024-08-14,17339.16,1267.14,4671.97,83.22,972.68,24334.17,10138.65,14195.5
Line_1,2024-08-15,17474.58,1275.01,4707.15,85.07,996.69,24538.5,10173.98,14364.53
Line_1,2024-08-16,17509.47,1272.36,4719.85,83.02,1024.63,24609.33,10218.58,14390.77
Line_1,2024-08-17,17586.18,1279.53,4669.11,80.29,1022.43,24637.54,10134.56,14503.03
Line_1,2024-08-18,2400.0,0.0,0.0,0.0,0.0,2400.0,1292.71,1107.29
Line_1,2024-08-19,17522.95,1281.17,4607.74,77.09,1020.43,24509.38,10207.11,14302.23
Line_1,2024-08-20,17415.1,1291.33,4671.14,76.49,1031.32,24485.38,9418.44,15066.97
Line_1,2024-08-21,17468.95,1278.54,4685.52,87.14,1004.73,24524.88,10224.84,14300.01
Line_1,2024-08-22,17334.0,1293.19,4692.68,85.08,1000.18,24405.13,9942.83,14462.29
Line_1,2024-08-23,17474.13,1282.08,4693.59,78.39,994.06,24522.25,10132.24,14389.98
Line_1,2024-08-24,17512.41,1295.84,4702.63,91.71,982.35,24584.94,7583.81,17001.16
Line_1,2024-08-25,2400.0,0.0,0.0,0.0,0.0,2400.0,1268.38,1131.62
Line_1,2024-08-26,17410.12,1263.94,4742.23,82.14,987.63,24486.06,9979.88,14506.2
Line_1,2024-08-27,17416.19,1294.03,4720.48,94.17,978.2,24503.07,10091.06,14411.95
Line_1,2024-08-28,17404.22,1293.27,4692.17,80.85,990.09,24460.6,10093.0,14367.58
Line_1,2024-08-29,17394.45,1289.37,4694.97,84.54,1011.71,24475.04,10141.29,14333.73
Line_1,2024-08-30,17315.94,1275.55,4689.3,85.03,973.68,24339.5,10021.35,14318.14
Line_1,2024-08-31,17362.29,1301.2,4663.25,77.77,975.49,24380.0,8568.87,15811.14
Line_1,2024-09-01,2400.0,0.0,0.0,0.0,0.0,2400.0,1212.66,1187.34
Line_1,2024-09-02,20409.32,1549.9,5553.7,96.73,1191.95,28801.6,10763.14,18038.38
Line_1,2024-09-03,20388.61,1552.73,5587.83,94.69,1209.63,28833.49,13749.34,15084.11
Line_1,2024-09-04,20388.62,1557.89,5642.64,95.8,1184.7,28869.65,12763.74,16105.93
Line_1,2024-09-05,20450.85,1559.86,5618.4,93.14,1173.37,28895.62,13884.22,15011.4
Line_1,2024-09-06,20353.12,1574.17,5601.24,99.1,1188.37,28816.0,13945.57,14870.41
Line_1,2024-09-07,20422.96,1569.29,5650.92,100.68,1192.21,28936.06,13820.13,15115.99
Line_1,2024-09-08,2400.0,0.0,0.0,0.0,0.0,2400.0,1273.7,1126.3
Line_1,2024-09-09,20284.0,1554.23,5592.43,91.22,1214.91,28736.79,13789.32,14947.46
Line_1,2024-09-10,20397.57,1570.6,5641.28,94.37,1187.6,28891.42,14084.96,14806.47
Line_1,2024-09-11,20425.03,1526.63,5621.66,105.56,1190.05,28868.93,14027.65,14841.26
Line_1,2024-09-12,20352.43,1578.48,5587.38,100.23,1192.65,28811.17,14097.65,14713.51
Line_1,2024-09-13,20525.01,1531.46,5614.08,98.84,1199.75,28969.14,14010.74,14958.38
Line_1,2024-09-14,20448.61,1543.88,5641.03,86.04,1186.54,28906.1,14022.33,14883.81
Line_1,2024-09-15,2400.0,0.0,0.0,0.0,0.0,2400.0,1279.43,1120.57
Line_1,2024-09-16,20369.26,1546.82,5641.49,95.36,1207.33,28860.26,13558.65,15301.59
Line_1,2024-09-17,20539.1,1568.08,5638.24,101.11,1193.64,29040.17,14076.14,14964.08
Line_1,2024-09-18,20301.8,1557.39,5614.6,97.08,1174.16,28745.03,14303.63,14441.37
Line_1,2024-09-19,20479.6,1551.37,5659.01,95.35,1202.32,28987.65,13696.48,15291.14
Line_1,2024-09-20,20404.23,1528.51,5677.2,87.3,1186.79,28884.03,13847.47,15036.62
Line_1,2024-09-21,20406.8,1546.75,5601.24,96.81,1204.38,28855.98,13872.66,14983.33
Line_1,2024-09-22,2400.0,0.0,0.0,0.0,0.0,2400.0,1265.29,1134.71
Line_1,2024-09-23,20569.31,1543.15,5657.76,88.68,1173.0,29031.9,11468.28,17563.62
Line_1,2024-09-24,20378.64,1555.93,5626.09,87.18,1212.14,28859.98,9550.61,19309.4
Line_1,2024-09-25,20369.26,1552.91,5614.2,95.41,1178.41,28810.19,9003.63,19806.63
Line_1,2024-09-26,20362.32,1550.43,5590.98,92.86,1193.9,28790.49,12577.61,16212.84
Line_1,2024-09-27,20453.37,1545.3,5647.64,101.98,1188.17,28936.46,12745.35,16191.07
Line_1,2024-09-28,20538.79,1525.32,5626.11,99.12,1222.95,29012.29,14001.44,15010.87
Line_1,2024-09-29,2400.0,0.0,0.0,0.0,0.0,2400.0,1266.61,1133.39
