Timestamp,Line_ID,Part_Produced,Batch_ID,Melting_KW,Melting_PF,Core_Making_KW,Core_Making_PF,Moulding_KW,Moulding_PF,Ladle_KW,Ladle_PF,Processing_KW,Processing_PF,Total_Line_KW,Energy_kWh,Meter_Reading_kWh,Melting_kWh,Core_Making_kWh,Moulding_kWh,Ladle_kWh,Processing_kWh,Total_Line_kWh
2024-01-01 15:00:00,Line_1,,,100.0,0.1,0.0,0.1,356.76,0.812,0.0,0.1,0.0,0.1,456.76,114.19,23584.299999999992,25.0,0.0,89.19,0.0,0.0,114.19
2024-01-01 15:15:00,Line_1,,,100.0,0.1,0.0,0.1,365.7,0.848,0.0,0.1,0.0,0.1,465.7,116.425,23700.71999999999,25.0,0.0,91.42,0.0,0.0,116.42
2024-01-01 15:30:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,23725.71999999999,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 15:45:00,Line_1,,,100.0,0.1,125.94,0.868,0.0,0.1,0.0,0.1,0.0,0.1,225.94,56.485,23782.19999999999,25.0,31.48,0.0,0.0,0.0,56.48
2024-01-01 16:00:00,Line_1,,,100.0,0.1,135.45,0.884,0.0,0.1,0.0,0.1,0.0,0.1,235.45,58.8625,23841.05999999999,25.0,33.86,0.0,0.0,0.0,58.86
2024-01-01 16:15:00,Line_1,Engine Block,01_Line_1_B06,2171.59,0.964,148.73,0.855,391.1,0.834,0.0,0.1,0.0,0.1,2711.41,677.8525,24518.91999999999,542.9,37.18,97.78,0.0,0.0,677.86
2024-01-01 16:30:00,Line_1,Engine Block,01_Line_1_B06,2012.55,0.971,120.54,0.897,350.63,0.815,0.0,0.1,0.0,0.1,2483.72,620.93,25139.85999999999,503.14,30.14,87.66,0.0,0.0,620.94
2024-01-01 16:45:00,Line_1,Engine Block,01_Line_1_B06,2183.0,0.975,139.64,0.853,369.09,0.824,0.0,0.1,0.0,0.1,2691.73,672.9325,25812.78999999999,545.75,34.91,92.27,0.0,0.0,672.93
2024-01-01 17:00:00,Line_1,Engine Block,01_Line_1_B06,2066.03,0.955,124.54,0.863,357.49,0.816,0.0,0.1,0.0,0.1,2548.05,637.0125,26449.80999999999,516.51,31.14,89.37,0.0,0.0,637.02
2024-01-01 17:15:00,Line_1,Engine Block,01_Line_1_B06,2015.78,0.973,145.88,0.899,351.35,0.807,0.0,0.1,213.3,0.704,2726.32,681.58,27131.37999999999,503.94,36.47,87.84,0.0,53.32,681.57
2024-01-01 17:30:00,Line_1,Engine Block,01_Line_1_B06,2048.08,0.976,122.55,0.857,396.14,0.804,0.0,0.1,190.56,0.728,2757.33,689.3325,27820.71999999999,512.02,30.64,99.04,0.0,47.64,689.34
2024-01-01 17:45:00,Line_1,,,100.0,0.1,0.0,0.1,378.77,0.845,75.6,0.928,193.54,0.732,747.91,186.9775,28007.68999999999,25.0,0.0,94.69,18.9,48.38,186.97
2024-01-01 18:00:00,Line_1,,,100.0,0.1,0.0,0.1,378.32,0.805,0.0,0.1,200.02,0.707,678.34,169.585,28177.269999999993,25.0,0.0,94.58,0.0,50.0,169.58
2024-01-01 18:15:00,Line_1,,,100.0,0.1,0.0,0.1,363.61,0.805,0.0,0.1,0.0,0.1,463.61,115.9025,28293.169999999995,25.0,0.0,90.9,0.0,0.0,115.9
2024-01-01 18:30:00,Line_1,,,100.0,0.1,0.0,0.1,397.85,0.809,0.0,0.1,0.0,0.1,497.85,124.4625,28417.629999999994,25.0,0.0,99.46,0.0,0.0,124.46
2024-01-01 18:45:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,28442.629999999994,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 19:00:00,Line_1,,,100.0,0.1,120.44,0.897,0.0,0.1,0.0,0.1,0.0,0.1,220.44,55.11,28497.739999999994,25.0,30.11,0.0,0.0,0.0,55.11
2024-01-01 19:15:00,Line_1,,,100.0,0.1,141.36,0.872,0.0,0.1,0.0,0.1,0.0,0.1,241.36,60.34,28558.079999999994,25.0,35.34,0.0,0.0,0.0,60.34
2024-01-01 19:30:00,Line_1,Engine Block,01_Line_1_B07,2079.47,0.962,146.43,0.859,387.33,0.829,0.0,0.1,0.0,0.1,2613.23,653.3075,29211.389999999996,519.87,36.61,96.83,0.0,0.0,653.31
2024-01-01 19:45:00,Line_1,Engine Block,01_Line_1_B07,2162.06,0.951,134.12,0.896,391.41,0.821,0.0,0.1,0.0,0.1,2687.6,671.9,29883.289999999997,540.52,33.53,97.85,0.0,0.0,671.9
2024-01-01 20:00:00,Line_1,Engine Block,01_Line_1_B07,2117.1,0.967,147.01,0.878,390.82,0.817,0.0,0.1,0.0,0.1,2654.93,663.7325,30547.019999999997,529.28,36.75,97.7,0.0,0.0,663.73
2024-01-01 20:15:00,Line_1,Engine Block,01_Line_1_B07,2020.07,0.959,130.96,0.863,372.32,0.847,0.0,0.1,0.0,0.1,2523.34,630.835,31177.859999999997,505.02,32.74,93.08,0.0,0.0,630.84
2024-01-01 20:30:00,Line_1,Engine Block,01_Line_1_B07,2176.76,0.974,149.88,0.863,391.33,0.819,0.0,0.1,202.47,0.744,2920.43,730.1075,31907.969999999998,544.19,37.47,97.83,0.0,50.62,730.11
2024-01-01 20:45:00,Line_1,Engine Block,01_Line_1_B07,2110.14,0.951,123.62,0.866,398.28,0.813,0.0,0.1,180.08,0.727,2812.13,703.0325,32610.999999999996,527.54,30.9,99.57,0.0,45.02,703.03
2024-01-01 21:00:00,Line_1,,,100.0,0.1,0.0,0.1,387.22,0.808,67.41,0.932,189.75,0.703,744.38,186.095,32797.09,25.0,0.0,96.8,16.85,47.44,186.09
2024-01-01 21:15:00,Line_1,,,100.0,0.1,0.0,0.1,374.43,0.837,0.0,0.1,188.49,0.707,662.92,165.73,32962.82,25.0,0.0,93.61,0.0,47.12,165.73
2024-01-01 21:30:00,Line_1,,,100.0,0.1,0.0,0.1,351.99,0.835,0.0,0.1,0.0,0.1,451.99,112.9975,33075.82,25.0,0.0,88.0,0.0,0.0,113.0
2024-01-01 21:45:00,Line_1,,,100.0,0.1,0.0,0.1,395.39,0.825,0.0,0.1,0.0,0.1,495.39,123.8475,33199.67,25.0,0.0,98.85,0.0,0.0,123.85
2024-01-01 22:00:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,33224.67,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 22:15:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,33249.67,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 22:30:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,33274.67,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 22:45:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,33299.67,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:00:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,33324.67,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:15:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,33349.67,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:30:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,33374.67,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:45:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,33399.67,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-02 00:00:00,Line_1,Engine Block,02_Line_1_B01,2125.53,0.96,126.12,0.856,371.92,0.834,0.0,0.1,0.0,0.1,2623.57,655.8925,34055.56,531.38,31.53,92.98,0.0,0.0,655.89
2024-01-02 00:15:00,Line_1,Engine Block,02_Line_1_B01,2117.48,0.96,128.32,0.882,399.71,0.827,0.0,0.1,0.0,0.1,2645.5,661.375,34716.939999999995,529.37,32.08,99.93,0.0,0.0,661.38
2024-01-02 00:30:00,Line_1,Engine Block,02_Line_1_B01,2009.12,0.971,131.3,0.874,395.34,0.813,0.0,0.1,0.0,0.1,2535.76,633.94,35350.88999999999,502.28,32.83,98.84,0.0,0.0,633.95
2024-01-02 00:45:00,Line_1,Engine Block,02_Line_1_B01,2154.08,0.967,133.59,0.898,355.42,0.817,0.0,0.1,0.0,0.1,2643.1,660.775,36011.66999999999,538.52,33.4,88.86,0.0,0.0,660.78
2024-01-02 01:00:00,Line_1,Engine Block,02_Line_1_B01,2021.53,0.955,137.95,0.872,378.36,0.845,0.0,0.1,196.58,0.729,2734.42,683.605,36695.26999999999,505.38,34.49,94.59,0.0,49.14,683.6
2024-01-02 01:15:00,Line_1,Engine Block,02_Line_1_B01,2015.78,0.95,124.45,0.894,351.39,0.811,0.0,0.1,184.32,0.716,2675.94,668.985,37364.24999999999,503.94,31.11,87.85,0.0,46.08,668.98
2024-01-02 01:30:00,Line_1,,,100.0,0.1,0.0,0.1,367.47,0.813,73.55,0.935,182.92,0.74,723.94,180.985,37545.23999999999,25.0,0.0,91.87,18.39,45.73,180.99
2024-01-02 01:45:00,Line_1,,,100.0,0.1,0.0,0.1,363.28,0.815,0.0,0.1,181.43,0.746,644.71,161.1775,37706.41999999999,25.0,0.0,90.82,0.0,45.36,161.18
2024-01-02 02:00:00,Line_1,,,100.0,0.1,0.0,0.1,392.05,0.842,0.0,0.1,0.0,0.1,492.05,123.0125,37829.42999999999,25.0,0.0,98.01,0.0,0.0,123.01
2024-01-02 02:15:00,Line_1,,,100.0,0.1,0.0,0.1,398.96,0.833,0.0,0.1,0.0,0.1,498.96,124.74,37954.16999999999,25.0,0.0,99.74,0.0,0.0,124.74
2024-01-02 02:30:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,37979.16999999999,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-02 02:45:00,Line_1,,,100.0,0.1,133.47,0.899,0.0,0.1,0.0,0.1,0.0,0.1,233.47,58.3675,38037.53999999999,25.0,33.37,0.0,0.0,0.0,58.37
2024-01-02 03:00:00,Line_1,,,100.0,0.1,131.88,0.859,0.0,0.1,0.0,0.1,0.0,0.1,231.88,57.97,38095.509999999995,25.0,32.97,0.0,0.0,0.0,57.97
2024-01-02 03:15:00,Line_1,Engine Block,02_Line_1_B02,2036.17,0.978,134.93,0.878,369.47,0.823,0.0,0.1,0.0,0.1,2540.57,635.1425,38730.649999999994,509.04,33.73,92.37,0.0,0.0,635.14
2024-01-02 03:30:00,Line_1,Engine Block,02_Line_1_B02,2077.99,0.974,126.6,0.856,398.75,0.843,0.0,0.1,0.0,0.1,2603.35,650.8375,39381.48999999999,519.5,31.65,99.69,0.0,0.0,650.84
2024-01-02 03:45:00,Line_1,Engine Block,02_Line_1_B02,2170.58,0.97,144.69,0.865,396.04,0.841,0.0,0.1,0.0,0.1,2711.3,677.825,40059.30999999999,542.64,36.17,99.01,0.0,0.0,677.82
2024-01-02 04:00:00,Line_1,Engine Block,02_Line_1_B02,2142.77,0.978,129.07,0.876,377.21,0.809,0.0,0.1,0.0,0.1,2649.04,662.26,40721.56999999999,535.69,32.27,94.3,0.0,0.0,662.26
2024-01-02 04:15:00,Line_1,Engine Block,02_Line_1_B02,2022.51,0.968,149.11,0.895,369.9,0.825,0.0,0.1,189.82,0.728,2731.34,682.835,41404.41999999999,505.63,37.28,92.48,0.0,47.46,682.85
2024-01-02 04:30:00,Line_1,Engine Block,02_Line_1_B02,2022.08,0.963,127.5,0.855,383.1,0.836,0.0,0.1,214.39,0.735,2747.06,686.765,42091.19999999999,505.52,31.88,95.78,0.0,53.6,686.78
2024-01-02 04:45:00,Line_1,,,100.0,0.1,0.0,0.1,395.57,0.85,63.74,0.941,191.94,0.706,751.25,187.8125,42279.00999999999,25.0,0.0,98.89,15.94,47.98,187.81
2024-01-02 05:00:00,Line_1,,,100.0,0.1,0.0,0.1,350.14,0.842,0.0,0.1,201.57,0.719,651.71,162.9275,42441.93999999999,25.0,0.0,87.54,0.0,50.39,162.93
2024-01-02 05:15:00,Line_1,,,100.0,0.1,0.0,0.1,395.0,0.834,0.0,0.1,0.0,0.1,495.0,123.75,42565.68999999999,25.0,0.0,98.75,0.0,0.0,123.75
2024-01-02 05:30:00,Line_1,,,100.0,0.1,0.0,0.1,357.39,0.831,0.0,0.1,0.0,0.1,457.39,114.3475,42680.039999999986,25.0,0.0,89.35,0.0,0.0,114.35
2024-01-02 05:45:00,Line_1,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,42705.039999999986,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-02 06:00:00,Line_1,,,100.0,0.1,137.31,0.857,0.0,0.1,0.0,0.1,0.0,0.1,237.31,59.3275,42764.36999999999,25.0,34.33,0.0,0.0,0.0,59.33
2024-01-02 06:15:00,Line_1,,,100.0,0.1,149.16,0.891,0.0,0.1,0.0,0.1,0.0,0.1,249.16,62.29,42826.65999999999,25.0,37.29,0.0,0.0,0.0,62.29
2024-01-02 06:30:00,Line_1,Engine Block,02_Line_1_B03,2094.62,0.963,148.73,0.854,365.48,0.827,0.0,0.1,0.0,0.1,2608.83,652.2075,43478.86999999999,523.66,37.18,91.37,0.0,0.0,652.21
2024-01-02 06:45:00,Line_1,Engine Block,02_Line_1_B03,2085.91,0.97,140.21,0.875,357.05,0.834,0.0,0.1,0.0,0.1,2583.17,645.7925,44124.65999999999,521.48,35.05,89.26,0.0,0.0,645.79
2024-01-02 07:00:00,Line_1,Engine Block,02_Line_1_B03,2086.65,0.973,120.48,0.89,389.16,0.808,0.0,0.1,0.0,0.1,2596.3,649.075,44773.72999999999,521.66,30.12,97.29,0.0,0.0,649.07
2024-01-02 07:15:00,Line_1,Engine Block,02_Line_1_B03,2038.17,0.971,127.0,0.89,358.27,0.807,0.0,0.1,0.0,0.1,2523.44,630.86,45404.58999999999,509.54,31.75,89.57,0.0,0.0,630.86
2024-01-02 07:30:00,Line_1,Engine Block,02_Line_1_B03,2008.47,0.976,126.75,0.891,373.47,0.828,0.0,0.1,189.85,0.705,2698.55,674.6375,46079.22999999999,502.12,31.69,93.37,0.0,47.46,674.64
