Timestamp,Total_Foundry_Load_KW,Solar_Gen_KW,Solar_Consumed_KW,Grid_Draw_KW,Solar_Wasted_KW,Solar_Fraction
2024-01-02 06:00:00,4614.98,0.0,0.0,4614.98,0.0,0.0
2024-01-02 06:15:00,4639.67,69.06,69.06,4570.61,0.0,0.014884679298312165
2024-01-02 06:30:00,6825.16,138.12,138.12,6687.04,0.0,0.020236888219470315
2024-01-02 06:45:00,6721.580000000001,207.19,207.19,6514.390000000001,0.0,0.030824597788020075
2024-01-02 07:00:00,5625.24,276.25,276.25,5348.99,0.0,0.04910901579310394
2024-01-02 07:15:00,3724.0699999999997,1073.12,1073.12,2650.95,0.0,0.28815784880520506
2024-01-02 07:30:00,5641.02,1870.0,1870.0,3771.0200000000004,0.0,0.3315003315003315
2024-01-02 07:45:00,5484.8099999999995,2666.88,2666.88,2817.9299999999994,0.0,0.48623015200161906
2024-01-02 08:00:00,5109.77,3463.75,3463.75,1646.0200000000004,0.0,0.6778680840820623
2024-01-02 08:15:00,5035.57,4600.62,4600.62,434.9499999999998,0.0,0.9136244754814252
2024-01-02 08:30:00,5009.59,5737.5,5009.59,0.0,727.9099999999999,1.0
2024-01-02 08:45:00,3099.01,6874.38,3099.01,0.0,3775.37,1.0
2024-01-02 09:00:00,3018.83,8011.25,3018.83,0.0,4992.42,1.0
2024-01-02 09:15:00,3076.23,9025.94,3076.23,0.0,5949.710000000001,1.0
2024-01-02 09:30:00,2986.7,10040.62,2986.7,0.0,7053.920000000001,1.0
2024-01-02 09:45:00,5212.51,11055.31,5212.51,0.0,5842.799999999999,1.0
2024-01-02 10:00:00,7047.72,12070.0,7047.72,0.0,5022.28,1.0
2024-01-02 10:15:00,5371.75,12819.06,5371.75,0.0,7447.3099999999995,1.0
2024-01-02 10:30:00,6995.5,13568.12,6995.5,0.0,6572.620000000001,1.0
2024-01-02 10:45:00,7196.969999999999,14317.19,7196.969999999999,0.0,7120.220000000001,1.0
2024-01-02 11:00:00,5556.1900000000005,15066.25,5556.1900000000005,0.0,9510.06,1.0
2024-01-02 11:15:00,3499.34,15475.31,3499.34,0.0,11975.97,1.0
2024-01-02 11:30:00,3416.17,15884.38,3416.17,0.0,12468.21,1.0
2024-01-02 11:45:00,1534.41,16293.44,1534.41,0.0,14759.03,1.0
2024-01-02 12:00:00,4451.62,16702.5,4451.62,0.0,12250.880000000001,1.0
2024-01-02 12:15:00,3892.29,16723.75,3892.29,0.0,12831.46,1.0
2024-01-02 12:30:00,4246.9,16745.0,4246.9,0.0,12498.1,1.0
2024-01-02 12:45:00,4149.02,16766.25,4149.02,0.0,12617.23,1.0
2024-01-02 13:00:00,3769.46,16787.5,3769.46,0.0,13018.04,1.0
2024-01-02 13:15:00,3673.52,16394.38,3673.52,0.0,12720.86,1.0
2024-01-02 13:30:00,4886.58,16001.25,4886.58,0.0,11114.67,1.0
2024-01-02 13:45:00,4870.5,15608.12,4870.5,0.0,10737.62,1.0
2024-01-02 14:00:00,6291.2699999999995,15215.0,6291.2699999999995,0.0,8923.73,1.0
2024-01-02 14:15:00,6138.77,14444.69,6138.77,0.0,8305.92,1.0
2024-01-02 14:30:00,2910.1499999999996,13674.37,2910.1499999999996,0.0,10764.220000000001,1.0
2024-01-02 14:45:00,1615.2,12904.06,1615.2,0.0,11288.859999999999,1.0
2024-01-02 15:00:00,2737.05,12133.75,2737.05,0.0,9396.7,1.0
2024-01-02 15:15:00,2822.67,10795.0,2822.67,0.0,7972.33,1.0
2024-01-02 15:30:00,2323.34,9456.25,2323.34,0.0,7132.91,1.0
2024-01-02 15:45:00,2349.91,8117.5,2349.91,0.0,5767.59,1.0
2024-01-02 16:00:00,2342.16,6778.75,2342.16,0.0,4436.59,1.0
2024-01-02 16:15:00,4544.69,5721.56,4544.69,0.0,1176.8700000000008,1.0
2024-01-02 16:30:00,6132.03,4664.38,4664.38,1467.6499999999996,0.0,0.76065837903598
2024-01-02 16:45:00,4881.9800000000005,3607.19,3607.19,1274.7900000000004,0.0,0.7388784878266604
2024-01-02 17:00:00,4976.82,2550.0,2550.0,2426.8199999999997,0.0,0.5123753722256381
2024-01-02 17:15:00,5238.97,2013.44,2013.44,3225.53,0.0,0.3843198185902954
2024-01-02 17:30:00,3792.6800000000003,1476.88,1476.88,2315.8,0.0,0.389402744233629
2024-01-02 17:45:00,1351.0900000000001,940.31,940.31,410.7800000000002,0.0,0.6959639994374911
2024-01-02 18:00:00,4053.79,403.75,403.75,3650.04,0.0,0.09959815382641923
2024-01-02 18:15:00,3921.97,302.81,302.81,3619.16,0.0,0.07720864769490843
2024-01-02 18:30:00,3750.6400000000003,201.88,201.88,3548.76,0.0,0.0538254804513363
2024-01-02 18:45:00,2328.37,100.94,100.94,2227.43,0.0,0.043352216357365886
2024-01-02 19:00:00,1188.48,0.0,0.0,1188.48,0.0,0.0
2024-01-02 19:15:00,1197.77,0.0,0.0,1197.77,0.0,0.0
2024-01-02 19:30:00,4725.71,0.0,0.0,4725.71,0.0,0.0
2024-01-02 19:45:00,4707.83,0.0,0.0,4707.83,0.0,0.0
2024-01-02 20:00:00,5898.67,0.0,0.0,5898.67,0.0,0.0
2024-01-02 20:15:00,6073.33,0.0,0.0,6073.33,0.0,0.0
2024-01-02 20:30:00,4962.04,0.0,0.0,4962.04,0.0,0.0
2024-01-02 20:45:00,3670.2700000000004,0.0,0.0,3670.2700000000004,0.0,0.0
2024-01-02 21:00:00,2964.04,0.0,0.0,2964.04,0.0,0.0
2024-01-02 21:15:00,2911.54,0.0,0.0,2911.54,0.0,0.0
2024-01-02 21:30:00,2723.12,0.0,0.0,2723.12,0.0,0.0
2024-01-02 21:45:00,2415.09,0.0,0.0,2415.09,0.0,0.0
2024-01-02 22:00:00,741.48,0.0,0.0,741.48,0.0,0.0
2024-01-02 22:15:00,696.45,0.0,0.0,696.45,0.0,0.0
2024-01-02 22:30:00,570.8299999999999,0.0,0.0,570.8299999999999,0.0,0.0
2024-01-02 22:45:00,578.51,0.0,0.0,578.51,0.0,0.0
2024-01-02 23:00:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-01-02 23:15:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-01-02 23:30:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-01-02 23:45:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-01-03 00:00:00,6757.6900000000005,0.0,0.0,6757.6900000000005,0.0,0.0
2024-01-03 00:15:00,6808.72,0.0,0.0,6808.72,0.0,0.0
2024-01-03 00:30:00,6716.98,0.0,0.0,6716.98,0.0,0.0
2024-01-03 00:45:00,6913.9,0.0,0.0,6913.9,0.0,0.0
2024-01-03 01:00:00,5830.26,0.0,0.0,5830.26,0.0,0.0
2024-01-03 01:15:00,3959.71,0.0,0.0,3959.71,0.0,0.0
2024-01-03 01:30:00,3513.1500000000005,0.0,0.0,3513.1500000000005,0.0,0.0
2024-01-03 01:45:00,3401.92,0.0,0.0,3401.92,0.0,0.0
2024-01-03 02:00:00,4769.04,0.0,0.0,4769.04,0.0,0.0
2024-01-03 02:15:00,4859.79,0.0,0.0,4859.79,0.0,0.0
2024-01-03 02:30:00,4666.63,0.0,0.0,4666.63,0.0,0.0
2024-01-03 02:45:00,2986.94,0.0,0.0,2986.94,0.0,0.0
2024-01-03 03:00:00,3318.7,0.0,0.0,3318.7,0.0,0.0
2024-01-03 03:15:00,5287.009999999999,0.0,0.0,5287.009999999999,0.0,0.0
2024-01-03 03:30:00,5336.24,0.0,0.0,5336.24,0.0,0.0
2024-01-03 03:45:00,5432.42,0.0,0.0,5432.42,0.0,0.0
2024-01-03 04:00:00,7197.82,0.0,0.0,7197.82,0.0,0.0
2024-01-03 04:15:00,5578.62,0.0,0.0,5578.62,0.0,0.0
2024-01-03 04:30:00,7209.66,0.0,0.0,7209.66,0.0,0.0
2024-01-03 04:45:00,5118.79,0.0,0.0,5118.79,0.0,0.0
2024-01-03 05:00:00,3469.65,0.0,0.0,3469.65,0.0,0.0
2024-01-03 05:15:00,3284.5699999999997,0.0,0.0,3284.5699999999997,0.0,0.0
2024-01-03 05:30:00,3433.22,0.0,0.0,3433.22,0.0,0.0
2024-01-03 05:45:00,1181.95,0.0,0.0,1181.95,0.0,0.0
2024-01-03 06:00:00,4661.280000000001,0.0,0.0,4661.280000000001,0.0,0.0
2024-01-03 06:15:00,4482.3,74.38,74.38,4407.92,0.0,0.016594159248600047
2024-01-03 06:30:00,6819.89,148.75,148.75,6671.14,0.0,0.02181120223346711
2024-01-03 06:45:00,6739.8,223.12,223.12,6516.68,0.0,0.03310483990622867
2024-01-03 07:00:00,5632.73,297.5,297.5,5335.23,0.0,0.05281630754536433
2024-01-03 07:15:00,3909.7099999999996,844.69,844.69,3065.0199999999995,0.0,0.21604927219665912
2024-01-03 07:30:00,5609.33,1391.88,1391.88,4217.45,0.0,0.24813658672247846
2024-01-03 07:45:00,5614.16,1939.06,1939.06,3675.1,0.0,0.3453873776308477
2024-01-03 08:00:00,5139.64,2486.25,2486.25,2653.3900000000003,0.0,0.4837401063109478
2024-01-03 08:15:00,4969.92,3272.5,3272.5,1697.42,0.0,0.6584613032000515
2024-01-03 08:30:00,5059.17,4058.75,4058.75,1000.4200000000001,0.0,0.8022561012972483
2024-01-03 08:45:00,3155.85,4845.0,3155.85,0.0,1689.15,1.0
2024-01-03 09:00:00,3178.92,5631.25,3178.92,0.0,2452.33,1.0
2024-01-03 09:15:00,3099.81,5992.5,3099.81,0.0,2892.69,1.0
2024-01-03 09:30:00,2892.9300000000003,6353.75,2892.9300000000003,0.0,3460.8199999999997,1.0
2024-01-03 09:45:00,5141.08,6715.0,5141.08,0.0,1573.92,1.0
2024-01-03 10:00:00,7076.570000000001,7076.25,7076.25,0.32000000000061846,0.0,0.9999547803526284
2024-01-03 10:15:00,5205.1,9031.25,5205.1,0.0,3826.1499999999996,1.0
2024-01-03 10:30:00,6971.18,10986.25,6971.18,0.0,4015.0699999999997,1.0
2024-01-03 10:45:00,7091.709999999999,12941.25,7091.709999999999,0.0,5849.540000000001,1.0
2024-01-03 11:00:00,5628.04,14896.25,5628.04,0.0,9268.21,1.0
2024-01-03 11:15:00,3538.9,13578.75,3538.9,0.0,10039.85,1.0
2024-01-03 11:30:00,3380.25,12261.25,3380.25,0.0,8881.0,1.0
2024-01-03 11:45:00,1619.37,10943.75,1619.37,0.0,9324.380000000001,1.0
2024-01-03 12:00:00,4373.58,9626.25,4373.58,0.0,5252.67,1.0
2024-01-03 12:15:00,3991.24,10136.25,3991.24,0.0,6145.01,1.0
2024-01-03 12:30:00,4149.96,10646.25,4149.96,0.0,6496.29,1.0
2024-01-03 12:45:00,4097.150000000001,11156.25,4097.150000000001,0.0,7059.099999999999,1.0
2024-01-03 13:00:00,3697.42,11666.25,3697.42,0.0,7968.83,1.0
2024-01-03 13:15:00,3621.43,12495.0,3621.43,0.0,8873.57,1.0
2024-01-03 13:30:00,4833.5199999999995,13323.75,4833.5199999999995,0.0,8490.23,1.0
2024-01-03 13:45:00,4952.95,14152.5,4952.95,0.0,9199.55,1.0
2024-01-03 14:00:00,6278.1900000000005,14981.25,6278.1900000000005,0.0,8703.06,1.0
2024-01-03 14:15:00,5962.1,14311.88,5962.1,0.0,8349.779999999999,1.0
2024-01-03 14:30:00,2793.77,13642.5,2793.77,0.0,10848.73,1.0
2024-01-03 14:45:00,1551.16,12973.13,1551.16,0.0,11421.97,1.0
2024-01-03 15:00:00,2824.0,12303.75,2824.0,0.0,9479.75,1.0
2024-01-03 15:15:00,2842.7599999999998,11310.31,2842.7599999999998,0.0,8467.55,1.0
2024-01-03 15:30:00,2346.2200000000003,10316.88,2346.2200000000003,0.0,7970.659999999999,1.0
2024-01-03 15:45:00,2197.85,9323.44,2197.85,0.0,7125.59,1.0
2024-01-03 16:00:00,2351.5,8330.0,2351.5,0.0,5978.5,1.0
2024-01-03 16:15:00,4670.5,7209.06,4670.5,0.0,2538.5600000000004,1.0
2024-01-03 16:30:00,6033.56,6088.12,6033.56,0.0,54.55999999999949,1.0
2024-01-03 16:45:00,5005.3,4967.19,4967.19,38.11000000000058,0.0,0.992386070764989
2024-01-03 17:00:00,4846.62,3846.25,3846.25,1000.3699999999999,0.0,0.7935942987071403
2024-01-03 17:15:00,5284.17,3001.56,3001.56,2282.61,0.0,0.56802865918394
2024-01-03 17:30:00,3799.88,2156.88,2156.88,1643.0,0.0,0.5676179247765719
2024-01-03 17:45:00,1369.3400000000001,1312.19,1312.19,57.15000000000009,0.0,0.9582645654110739
2024-01-03 18:00:00,4067.15,467.5,467.5,3599.65,0.0,0.11494535485536554
2024-01-03 18:15:00,4095.46,350.62,350.62,3744.84,0.0,0.08561187265899313
2024-01-03 18:30:00,4047.5299999999997,233.75,233.75,3813.7799999999997,0.0,0.05775127052795162
2024-01-03 18:45:00,2375.77,116.88,116.88,2258.89,0.0,0.049196681496946254
2024-01-03 19:00:00,1220.84,0.0,0.0,1220.84,0.0,0.0
2024-01-03 19:15:00,1131.25,0.0,0.0,1131.25,0.0,0.0
2024-01-03 19:30:00,4756.5599999999995,0.0,0.0,4756.5599999999995,0.0,0.0
2024-01-03 19:45:00,4618.34,0.0,0.0,4618.34,0.0,0.0
2024-01-03 20:00:00,6118.530000000001,0.0,0.0,6118.530000000001,0.0,0.0
2024-01-03 20:15:00,6020.84,0.0,0.0,6020.84,0.0,0.0
2024-01-03 20:30:00,4786.51,0.0,0.0,4786.51,0.0,0.0
2024-01-03 20:45:00,3765.2799999999997,0.0,0.0,3765.2799999999997,0.0,0.0
2024-01-03 21:00:00,3122.84,0.0,0.0,3122.84,0.0,0.0
2024-01-03 21:15:00,3032.3199999999997,0.0,0.0,3032.3199999999997,0.0,0.0
2024-01-03 21:30:00,2630.96,0.0,0.0,2630.96,0.0,0.0
2024-01-03 21:45:00,2528.33,0.0,0.0,2528.33,0.0,0.0
2024-01-03 22:00:00,739.1,0.0,0.0,739.1,0.0,0.0
2024-01-03 22:15:00,687.25,0.0,0.0,687.25,0.0,0.0
2024-01-03 22:30:00,586.0799999999999,0.0,0.0,586.0799999999999,0.0,0.0
2024-01-03 22:45:00,558.75,0.0,0.0,558.75,0.0,0.0
2024-01-03 23:00:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-01-03 23:15:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-01-03 23:30:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-01-03 23:45:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-01-04 00:00:00,6799.88,0.0,0.0,6799.88,0.0,0.0
2024-01-04 00:15:00,7010.5199999999995,0.0,0.0,7010.5199999999995,0.0,0.0
2024-01-04 00:30:00,7039.32,0.0,0.0,7039.32,0.0,0.0
2024-01-04 00:45:00,6736.15,0.0,0.0,6736.15,0.0,0.0
2024-01-04 01:00:00,5836.74,0.0,0.0,5836.74,0.0,0.0
2024-01-04 01:15:00,4025.49,0.0,0.0,4025.49,0.0,0.0
2024-01-04 01:30:00,3605.51,0.0,0.0,3605.51,0.0,0.0
2024-01-04 01:45:00,3333.0200000000004,0.0,0.0,3333.0200000000004,0.0,0.0
2024-01-04 02:00:00,4632.07,0.0,0.0,4632.07,0.0,0.0
2024-01-04 02:15:00,4763.32,0.0,0.0,4763.32,0.0,0.0
2024-01-04 02:30:00,4461.8099999999995,0.0,0.0,4461.8099999999995,0.0,0.0
2024-01-04 02:45:00,3023.77,0.0,0.0,3023.77,0.0,0.0
2024-01-04 03:00:00,3312.5,0.0,0.0,3312.5,0.0,0.0
2024-01-04 03:15:00,5325.84,0.0,0.0,5325.84,0.0,0.0
2024-01-04 03:30:00,5081.670000000001,0.0,0.0,5081.670000000001,0.0,0.0
2024-01-04 03:45:00,5476.43,0.0,0.0,5476.43,0.0,0.0
2024-01-04 04:00:00,6925.279999999999,0.0,0.0,6925.279999999999,0.0,0.0
2024-01-04 04:15:00,5439.25,0.0,0.0,5439.25,0.0,0.0
2024-01-04 04:30:00,7254.12,0.0,0.0,7254.12,0.0,0.0
2024-01-04 04:45:00,5010.88,0.0,0.0,5010.88,0.0,0.0
2024-01-04 05:00:00,3504.2500000000005,0.0,0.0,3504.2500000000005,0.0,0.0
2024-01-04 05:15:00,3304.57,0.0,0.0,3304.57,0.0,0.0
2024-01-04 05:30:00,3391.2299999999996,0.0,0.0,3391.2299999999996,0.0,0.0
2024-01-04 05:45:00,1226.04,0.0,0.0,1226.04,0.0,0.0
2024-01-04 06:00:00,4655.75,0.0,0.0,4655.75,0.0,0.0
2024-01-04 06:15:00,4569.4800000000005,69.06,69.06,4500.42,0.0,0.015113317051393155
2024-01-04 06:30:00,7146.98,138.12,138.12,7008.86,0.0,0.019325645237568877
2024-01-04 06:45:00,7025.45,207.19,207.19,6818.26,0.0,0.029491349308585216
2024-01-04 07:00:00,5764.339999999999,276.25,276.25,5488.089999999999,0.0,0.0479239600717515
2024-01-04 07:15:00,3910.25,616.25,616.25,3294.0,0.0,0.15759861901412953
2024-01-04 07:30:00,5715.93,956.25,956.25,4759.68,0.0,0.1672956106880245
2024-01-04 07:45:00,5464.04,1296.25,1296.25,4167.79,0.0,0.23723288994956113
2024-01-04 08:00:00,5146.27,1636.25,1636.25,3510.0200000000004,0.0,0.31794872791361506
2024-01-04 08:15:00,4922.42,1955.0,1955.0,2967.42,0.0,0.3971623713539275
2024-01-04 08:30:00,4833.29,2273.75,2273.75,2559.54,0.0,0.470435252178123
