Timestamp,Line_ID,Part_Produced,Batch_ID,Melting_KW,Melting_PF,Core_Making_KW,Core_Making_PF,Moulding_KW,Moulding_PF,Ladle_KW,Ladle_PF,Processing_KW,Processing_PF,Total_Line_KW,Energy_kWh,Meter_Reading_kWh,Melting_kWh,Core_Making_kWh,Moulding_kWh,Ladle_kWh,Processing_kWh,Total_Line_kWh
2024-01-01 14:45:00,Line_3,,,100.0,0.1,0.0,0.1,204.71,0.824,44.23,0.937,0.0,0.1,348.95,87.2375,18020.37,25.0,0.0,51.18,11.06,0.0,87.24
2024-01-01 15:00:00,Line_3,,,100.0,0.1,0.0,0.1,212.16,0.837,0.0,0.1,83.56,0.738,395.72,98.93,18119.3,25.0,0.0,53.04,0.0,20.89,98.93
2024-01-01 15:15:00,Line_3,,,100.0,0.1,0.0,0.1,216.63,0.845,0.0,0.1,85.79,0.701,402.42,100.605,18219.91,25.0,0.0,54.16,0.0,21.45,100.61
2024-01-01 15:30:00,Line_3,,,100.0,0.1,0.0,1.0,219.9,0.825,0.0,0.1,0.0,0.1,319.9,79.975,18299.89,25.0,0.0,54.98,0.0,0.0,79.98
2024-01-01 15:45:00,Line_3,,,100.0,0.1,0.0,1.0,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,18324.89,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 16:00:00,Line_3,Camshaft Pulley,01_Line_3_B09,1293.44,0.97,0.0,1.0,215.47,0.84,0.0,0.1,0.0,0.1,1508.91,377.2275,18702.12,323.36,0.0,53.87,0.0,0.0,377.23
2024-01-01 16:15:00,Line_3,Camshaft Pulley,01_Line_3_B09,1220.28,0.958,0.0,1.0,219.37,0.823,0.0,0.1,0.0,0.1,1439.65,359.9125,19062.03,305.07,0.0,54.84,0.0,0.0,359.91
2024-01-01 16:30:00,Line_3,Camshaft Pulley,01_Line_3_B09,1314.95,0.972,0.0,1.0,214.53,0.845,0.0,0.1,0.0,0.1,1529.49,382.3725,19444.399999999998,328.74,0.0,53.63,0.0,0.0,382.37
2024-01-01 16:45:00,Line_3,,,100.0,0.1,0.0,0.1,204.78,0.825,43.16,0.917,0.0,0.1,347.94,86.985,19531.39,25.0,0.0,51.2,10.79,0.0,86.99
2024-01-01 17:00:00,Line_3,,,100.0,0.1,0.0,0.1,215.95,0.801,0.0,0.1,97.46,0.72,413.41,103.3525,19634.739999999998,25.0,0.0,53.99,0.0,24.36,103.35
2024-01-01 17:15:00,Line_3,,,100.0,0.1,0.0,0.1,205.14,0.848,0.0,0.1,97.86,0.709,403.0,100.75,19735.48,25.0,0.0,51.28,0.0,24.46,100.74
2024-01-01 17:30:00,Line_3,,,100.0,0.1,0.0,1.0,204.71,0.812,0.0,0.1,0.0,0.1,304.71,76.1775,19811.66,25.0,0.0,51.18,0.0,0.0,76.18
2024-01-01 17:45:00,Line_3,,,100.0,0.1,0.0,1.0,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,19836.66,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 18:00:00,Line_3,Camshaft Pulley,01_Line_3_B10,1220.42,0.966,0.0,1.0,218.65,0.802,0.0,0.1,0.0,0.1,1439.07,359.7675,20196.42,305.1,0.0,54.66,0.0,0.0,359.76
2024-01-01 18:15:00,Line_3,Camshaft Pulley,01_Line_3_B10,1211.68,0.965,0.0,1.0,215.71,0.826,0.0,0.1,0.0,0.1,1427.39,356.8475,20553.269999999997,302.92,0.0,53.93,0.0,0.0,356.85
2024-01-01 18:30:00,Line_3,Camshaft Pulley,01_Line_3_B10,1314.07,0.95,0.0,1.0,202.53,0.804,0.0,0.1,0.0,0.1,1516.61,379.1525,20932.42,328.52,0.0,50.63,0.0,0.0,379.15
2024-01-01 18:45:00,Line_3,,,100.0,0.1,0.0,0.1,206.87,0.845,39.95,0.9,0.0,0.1,346.82,86.705,21019.129999999997,25.0,0.0,51.72,9.99,0.0,86.71
2024-01-01 19:00:00,Line_3,,,100.0,0.1,0.0,0.1,205.99,0.835,0.0,0.1,88.16,0.74,394.15,98.5375,21117.67,25.0,0.0,51.5,0.0,22.04,98.54
2024-01-01 19:15:00,Line_3,,,100.0,0.1,0.0,0.1,207.52,0.838,0.0,0.1,92.04,0.707,399.56,99.89,21217.559999999998,25.0,0.0,51.88,0.0,23.01,99.89
2024-01-01 19:30:00,Line_3,,,100.0,0.1,0.0,1.0,207.65,0.844,0.0,0.1,0.0,0.1,307.65,76.9125,21294.469999999998,25.0,0.0,51.91,0.0,0.0,76.91
2024-01-01 19:45:00,Line_3,,,100.0,0.1,0.0,1.0,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,21319.469999999998,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 20:00:00,Line_3,Camshaft Pulley,01_Line_3_B11,1327.15,0.963,0.0,1.0,215.37,0.835,0.0,0.1,0.0,0.1,1542.52,385.63,21705.1,331.79,0.0,53.84,0.0,0.0,385.63
2024-01-01 20:15:00,Line_3,Camshaft Pulley,01_Line_3_B11,1315.75,0.976,0.0,1.0,218.37,0.812,0.0,0.1,0.0,0.1,1534.11,383.5275,22088.629999999997,328.94,0.0,54.59,0.0,0.0,383.53
2024-01-01 20:30:00,Line_3,Camshaft Pulley,01_Line_3_B11,1221.86,0.973,0.0,1.0,203.25,0.829,0.0,0.1,0.0,0.1,1425.11,356.2775,22444.899999999998,305.46,0.0,50.81,0.0,0.0,356.27
2024-01-01 20:45:00,Line_3,,,100.0,0.1,0.0,0.1,206.91,0.806,49.62,0.947,0.0,0.1,356.53,89.1325,22534.03,25.0,0.0,51.73,12.4,0.0,89.13
2024-01-01 21:00:00,Line_3,,,100.0,0.1,0.0,0.1,200.44,0.823,0.0,0.1,87.24,0.718,387.68,96.92,22630.949999999997,25.0,0.0,50.11,0.0,21.81,96.92
2024-01-01 21:15:00,Line_3,,,100.0,0.1,0.0,0.1,200.56,0.8,0.0,0.1,99.92,0.744,400.47,100.1175,22731.069999999996,25.0,0.0,50.14,0.0,24.98,100.12
2024-01-01 21:30:00,Line_3,,,100.0,0.1,0.0,0.1,206.56,0.837,0.0,0.1,0.0,0.1,306.56,76.64,22807.709999999995,25.0,0.0,51.64,0.0,0.0,76.64
2024-01-01 21:45:00,Line_3,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,22832.709999999995,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 22:00:00,Line_3,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,22857.709999999995,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 22:15:00,Line_3,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,22882.709999999995,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 22:30:00,Line_3,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,22907.709999999995,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 22:45:00,Line_3,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,22932.709999999995,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:00:00,Line_3,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,22957.709999999995,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:15:00,Line_3,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,22982.709999999995,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:30:00,Line_3,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,23007.709999999995,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-01 23:45:00,Line_3,,,100.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,100.0,25.0,23032.709999999995,25.0,0.0,0.0,0.0,0.0,25.0
2024-01-02 00:00:00,Line_3,Cylinder Liner,02_Line_3_B01,1607.52,0.962,37.14,0.882,201.39,0.817,0.0,0.1,0.0,0.1,1846.04,461.51,23494.219999999994,401.88,9.28,50.35,0.0,0.0,461.51
2024-01-02 00:15:00,Line_3,Cylinder Liner,02_Line_3_B01,1732.5,0.958,41.22,0.891,212.32,0.847,0.0,0.1,0.0,0.1,1986.03,496.5075,23990.719999999994,433.12,10.3,53.08,0.0,0.0,496.5
2024-01-02 00:30:00,Line_3,Cylinder Liner,02_Line_3_B01,1635.7,0.972,30.97,0.867,247.88,0.824,0.0,0.1,0.0,0.1,1914.55,478.6375,24469.349999999995,408.92,7.74,61.97,0.0,0.0,478.63
2024-01-02 00:45:00,Line_3,Cylinder Liner,02_Line_3_B01,1766.8,0.971,45.42,0.865,245.0,0.812,0.0,0.1,0.0,0.1,2057.22,514.305,24983.659999999996,441.7,11.36,61.25,0.0,0.0,514.31
2024-01-02 01:00:00,Line_3,,,100.0,0.1,0.0,0.1,202.48,0.823,43.27,0.913,142.86,0.706,488.62,122.155,25105.819999999996,25.0,0.0,50.62,10.82,35.72,122.16
2024-01-02 01:15:00,Line_3,,,100.0,0.1,0.0,0.1,227.18,0.829,0.0,0.1,141.97,0.743,469.14,117.285,25223.109999999997,25.0,0.0,56.8,0.0,35.49,117.29
2024-01-02 01:30:00,Line_3,,,100.0,0.1,39.49,0.871,241.94,0.833,0.0,0.1,0.0,0.1,381.44,95.36,25318.459999999995,25.0,9.87,60.48,0.0,0.0,95.35
2024-01-02 01:45:00,Line_3,,,100.0,0.1,49.41,0.893,241.77,0.804,0.0,0.1,0.0,0.1,391.18,97.795,25416.249999999996,25.0,12.35,60.44,0.0,0.0,97.79
2024-01-02 02:00:00,Line_3,Cylinder Liner,02_Line_3_B02,1793.54,0.967,48.1,0.86,228.22,0.819,0.0,0.1,0.0,0.1,2069.87,517.4675,25933.709999999995,448.38,12.02,57.06,0.0,0.0,517.46
2024-01-02 02:15:00,Line_3,Cylinder Liner,02_Line_3_B02,1784.37,0.958,31.19,0.879,221.47,0.847,0.0,0.1,0.0,0.1,2037.03,509.2575,26442.969999999994,446.09,7.8,55.37,0.0,0.0,509.26
2024-01-02 02:30:00,Line_3,Cylinder Liner,02_Line_3_B02,1793.14,0.975,33.9,0.898,245.68,0.818,0.0,0.1,0.0,0.1,2072.72,518.18,26961.149999999994,448.28,8.48,61.42,0.0,0.0,518.18
2024-01-02 02:45:00,Line_3,Cylinder Liner,02_Line_3_B02,1784.13,0.961,35.8,0.886,248.97,0.828,0.0,0.1,0.0,0.1,2068.89,517.2225,27478.369999999995,446.03,8.95,62.24,0.0,0.0,517.22
2024-01-02 03:00:00,Line_3,,,100.0,0.1,0.0,0.1,203.13,0.808,47.99,0.927,127.02,0.71,478.14,119.535,27597.909999999996,25.0,0.0,50.78,12.0,31.76,119.54
2024-01-02 03:15:00,Line_3,,,100.0,0.1,0.0,0.1,219.32,0.818,0.0,0.1,130.47,0.726,449.79,112.4475,27710.359999999997,25.0,0.0,54.83,0.0,32.62,112.45
2024-01-02 03:30:00,Line_3,,,100.0,0.1,44.86,0.872,232.05,0.835,0.0,0.1,0.0,0.1,376.92,94.23,27804.589999999997,25.0,11.22,58.01,0.0,0.0,94.23
2024-01-02 03:45:00,Line_3,,,100.0,0.1,37.69,0.893,209.08,0.807,0.0,0.1,0.0,0.1,346.77,86.6925,27891.279999999995,25.0,9.42,52.27,0.0,0.0,86.69
2024-01-02 04:00:00,Line_3,Cylinder Liner,02_Line_3_B03,1606.57,0.951,41.64,0.863,204.27,0.826,0.0,0.1,0.0,0.1,1852.48,463.12,28354.399999999994,401.64,10.41,51.07,0.0,0.0,463.12
2024-01-02 04:15:00,Line_3,Cylinder Liner,02_Line_3_B03,1632.61,0.964,30.43,0.865,205.93,0.838,0.0,0.1,0.0,0.1,1868.98,467.245,28821.639999999996,408.15,7.61,51.48,0.0,0.0,467.24
2024-01-02 04:30:00,Line_3,Cylinder Liner,02_Line_3_B03,1709.85,0.962,44.91,0.899,210.99,0.843,0.0,0.1,0.0,0.1,1965.75,491.4375,29313.079999999994,427.46,11.23,52.75,0.0,0.0,491.44
2024-01-02 04:45:00,Line_3,Cylinder Liner,02_Line_3_B03,1793.8,0.972,48.01,0.895,240.71,0.845,0.0,0.1,0.0,0.1,2082.52,520.63,29833.709999999995,448.45,12.0,60.18,0.0,0.0,520.63
2024-01-02 05:00:00,Line_3,,,100.0,0.1,0.0,0.1,220.69,0.82,57.89,0.922,143.11,0.702,521.69,130.4225,29964.129999999994,25.0,0.0,55.17,14.47,35.78,130.42
2024-01-02 05:15:00,Line_3,,,100.0,0.1,0.0,0.1,238.6,0.809,0.0,0.1,144.06,0.704,482.66,120.665,30084.799999999992,25.0,0.0,59.65,0.0,36.02,120.67
2024-01-02 05:30:00,Line_3,,,100.0,0.1,37.28,0.895,221.16,0.825,0.0,0.1,0.0,0.1,358.45,89.6125,30174.409999999993,25.0,9.32,55.29,0.0,0.0,89.61
2024-01-02 05:45:00,Line_3,,,100.0,0.1,39.59,0.861,210.22,0.82,0.0,0.1,0.0,0.1,349.8,87.45,30261.86999999999,25.0,9.9,52.56,0.0,0.0,87.46
2024-01-02 06:00:00,Line_3,Cylinder Liner,02_Line_3_B04,1739.33,0.964,45.0,0.882,221.43,0.838,0.0,0.1,0.0,0.1,2005.76,501.44,30763.30999999999,434.83,11.25,55.36,0.0,0.0,501.44
2024-01-02 06:15:00,Line_3,Cylinder Liner,02_Line_3_B04,1731.93,0.951,41.18,0.853,219.52,0.823,0.0,0.1,0.0,0.1,1992.62,498.155,31261.46999999999,432.98,10.3,54.88,0.0,0.0,498.16
2024-01-02 06:30:00,Line_3,Cylinder Liner,02_Line_3_B04,1636.14,0.977,31.5,0.851,235.86,0.82,0.0,0.1,0.0,0.1,1903.5,475.875,31737.34999999999,409.04,7.88,58.96,0.0,0.0,475.88
2024-01-02 06:45:00,Line_3,Cylinder Liner,02_Line_3_B04,1656.58,0.953,40.75,0.864,234.05,0.816,0.0,0.1,0.0,0.1,1931.38,482.845,32220.18999999999,414.14,10.19,58.51,0.0,0.0,482.84
2024-01-02 07:00:00,Line_3,,,100.0,0.1,0.0,0.1,201.52,0.835,58.15,0.947,120.53,0.709,480.2,120.05,32340.23999999999,25.0,0.0,50.38,14.54,30.13,120.05
2024-01-02 07:15:00,Line_3,,,100.0,0.1,0.0,0.1,246.85,0.805,0.0,0.1,121.17,0.706,468.01,117.0025,32457.23999999999,25.0,0.0,61.71,0.0,30.29,117.0
